# n + 129Xe: Production of 129Xe - Total
# Q-value    =-3.95780E-02 mass= 128.904780
# E-threshold= 3.98877E-02
# # energies =   121
#     E          xs
 1.00000E-11 0.00000E+00
 2.53000E-08 0.00000E+00
 1.00000E-06 0.00000E+00
 7.60000E-06 0.00000E+00
 1.00000E-05 0.00000E+00
 3.80000E-05 0.00000E+00
 1.00000E-04 0.00000E+00
 2.00000E-04 0.00000E+00
 3.00000E-04 0.00000E+00
 6.00000E-04 0.00000E+00
 1.00000E-03 0.00000E+00
 2.00000E-03 0.00000E+00
 3.00000E-03 2.98908E-04
 6.00000E-03 9.52894E-04
 1.00000E-02 2.00301E-03
 2.00000E-02 4.21489E-03
 3.00000E-02 5.61344E-03
 6.00000E-02 3.51539E+02
 1.00000E-01 4.49663E+02
 2.00000E-01 5.18104E+02
 3.00000E-01 5.49732E+02
 4.00000E-01 7.57680E+02
 5.00000E-01 9.66137E+02
 6.00000E-01 1.11905E+03
 7.00000E-01 1.26577E+03
 8.00000E-01 1.38172E+03
 9.00000E-01 1.47966E+03
 1.00000E+00 1.57743E+03
 1.20000E+00 1.72836E+03
 1.40000E+00 1.84653E+03
 1.60000E+00 1.93702E+03
 1.80000E+00 2.00056E+03
 2.00000E+00 2.04585E+03
 2.20000E+00 2.08243E+03
 2.40000E+00 2.11702E+03
 2.60000E+00 2.15415E+03
 2.80000E+00 2.19414E+03
 3.00000E+00 2.23590E+03
 3.20000E+00 2.27596E+03
 3.40000E+00 2.31156E+03
 3.60000E+00 2.33995E+03
 3.80000E+00 2.35990E+03
 4.00000E+00 2.37114E+03
 4.20000E+00 2.37387E+03
 4.40000E+00 2.36930E+03
 4.60000E+00 2.35825E+03
 4.80000E+00 2.34215E+03
 5.00000E+00 2.32234E+03
 5.20000E+00 2.29991E+03
 5.40000E+00 2.27623E+03
 5.60000E+00 2.25232E+03
 5.80000E+00 2.22911E+03
 6.00000E+00 2.20726E+03
 6.20000E+00 2.18734E+03
 6.40000E+00 2.16986E+03
 6.60000E+00 2.15476E+03
 6.80000E+00 2.14213E+03
 7.00000E+00 2.13035E+03
 7.20000E+00 2.11482E+03
 7.40000E+00 2.09392E+03
 7.60000E+00 2.05649E+03
 7.80000E+00 2.00428E+03
 8.00000E+00 1.94528E+03
 8.50000E+00 1.75907E+03
 9.00000E+00 1.53539E+03
 9.50000E+00 1.32379E+03
 1.00000E+01 1.12629E+03
 1.05000E+01 9.62055E+02
 1.10000E+01 8.26950E+02
 1.15000E+01 7.17798E+02
 1.20000E+01 6.30979E+02
 1.25000E+01 5.63201E+02
 1.30000E+01 5.10497E+02
 1.35000E+01 4.68620E+02
 1.40000E+01 4.35997E+02
 1.45000E+01 4.11785E+02
 1.50000E+01 3.92554E+02
 1.60000E+01 3.64959E+02
 1.70000E+01 3.45538E+02
 1.80000E+01 3.30331E+02
 1.90000E+01 3.16720E+02
 2.00000E+01 3.07368E+02
 2.10000E+01 2.95407E+02
 2.20000E+01 2.83823E+02
 2.30000E+01 2.72134E+02
 2.40000E+01 2.62186E+02
 2.50000E+01 2.53007E+02
 2.60000E+01 2.45091E+02
 2.70000E+01 2.38006E+02
 2.80000E+01 2.31405E+02
 2.90000E+01 2.24955E+02
 3.00000E+01 2.18493E+02
 3.20000E+01 2.04060E+02
 3.40000E+01 1.89939E+02
 3.60000E+01 1.77338E+02
 3.80000E+01 1.67099E+02
 4.00000E+01 1.56934E+02
 4.20000E+01 1.43905E+02
 4.40000E+01 1.36584E+02
 4.60000E+01 1.30530E+02
 4.80000E+01 1.26579E+02
 5.00000E+01 1.23206E+02
 5.20000E+01 1.17562E+02
 5.40000E+01 1.11588E+02
 5.60000E+01 1.05982E+02
 5.80000E+01 1.00918E+02
 6.00000E+01 9.62411E+01
 6.50000E+01 8.73154E+01
 7.00000E+01 7.65305E+01
 7.50000E+01 7.09461E+01
 8.00000E+01 6.21388E+01
 9.00000E+01 5.06272E+01
 1.00000E+02 4.15493E+01
 1.10000E+02 3.44575E+01
 1.20000E+02 2.85338E+01
 1.30000E+02 2.38987E+01
 1.40000E+02 2.02427E+01
 1.50000E+02 1.72609E+01
 1.60000E+02 1.49976E+01
 1.80000E+02 1.16219E+01
 2.00000E+02 9.49581E+00
