# n + 126Xe: Production of 126Xe - Total
# Q-value    =-3.88631E-01 mass= 125.904296
# E-threshold= 3.91744E-01
# # energies =   121
#     E          xs
 1.00000E-11 0.00000E+00
 2.53000E-08 0.00000E+00
 1.00000E-06 0.00000E+00
 1.00000E-05 0.00000E+00
 1.32156E-05 0.00000E+00
 6.60779E-05 0.00000E+00
 1.00000E-04 0.00000E+00
 2.00000E-04 0.00000E+00
 3.00000E-04 0.00000E+00
 6.00000E-04 0.00000E+00
 1.00000E-03 0.00000E+00
 2.00000E-03 0.00000E+00
 3.00000E-03 1.72391E-03
 6.00000E-03 4.86574E-03
 1.00000E-02 8.79342E-03
 2.00000E-02 1.42939E-02
 3.00000E-02 1.65602E-02
 6.00000E-02 1.89198E-02
 1.00000E-01 1.99652E-02
 2.00000E-01 2.20899E-02
 3.00000E-01 2.62897E-02
 4.00000E-01 8.16017E+01
 5.00000E-01 3.29592E+02
 6.00000E-01 4.61732E+02
 7.00000E-01 5.58637E+02
 8.00000E-01 6.40572E+02
 9.00000E-01 7.47618E+02
 1.00000E+00 8.88464E+02
 1.20000E+00 1.07572E+03
 1.40000E+00 1.25754E+03
 1.60000E+00 1.39588E+03
 1.80000E+00 1.51755E+03
 2.00000E+00 1.60967E+03
 2.20000E+00 1.70653E+03
 2.40000E+00 1.80730E+03
 2.60000E+00 1.90769E+03
 2.80000E+00 1.99439E+03
 3.00000E+00 2.07109E+03
 3.20000E+00 2.14001E+03
 3.40000E+00 2.19844E+03
 3.60000E+00 2.24597E+03
 3.80000E+00 2.28310E+03
 4.00000E+00 2.30880E+03
 4.20000E+00 2.32394E+03
 4.40000E+00 2.32992E+03
 4.60000E+00 2.32800E+03
 4.80000E+00 2.31935E+03
 5.00000E+00 2.30546E+03
 5.20000E+00 2.28808E+03
 5.40000E+00 2.26819E+03
 5.60000E+00 2.24697E+03
 5.80000E+00 2.22544E+03
 6.00000E+00 2.20459E+03
 6.20000E+00 2.18492E+03
 6.40000E+00 2.16690E+03
 6.60000E+00 2.15080E+03
 6.80000E+00 2.13698E+03
 7.00000E+00 2.12534E+03
 7.20000E+00 2.11586E+03
 7.40000E+00 2.10834E+03
 7.60000E+00 2.10258E+03
 7.80000E+00 2.09836E+03
 8.00000E+00 2.09537E+03
 8.50000E+00 2.09140E+03
 9.00000E+00 2.08932E+03
 9.50000E+00 2.08652E+03
 1.00000E+01 2.08133E+03
 1.05000E+01 2.03483E+03
 1.10000E+01 1.85184E+03
 1.15000E+01 1.59401E+03
 1.20000E+01 1.31564E+03
 1.25000E+01 1.07722E+03
 1.30000E+01 8.90742E+02
 1.35000E+01 7.43087E+02
 1.40000E+01 6.30158E+02
 1.45000E+01 5.45861E+02
 1.50000E+01 4.82867E+02
 1.60000E+01 4.00524E+02
 1.70000E+01 3.57019E+02
 1.80000E+01 3.29736E+02
 1.90000E+01 3.11556E+02
 2.00000E+01 3.01039E+02
 2.10000E+01 2.88671E+02
 2.20000E+01 2.77536E+02
 2.30000E+01 2.67520E+02
 2.40000E+01 2.57223E+02
 2.50000E+01 2.48220E+02
 2.60000E+01 2.41120E+02
 2.70000E+01 2.33786E+02
 2.80000E+01 2.28095E+02
 2.90000E+01 2.21792E+02
 3.00000E+01 2.15935E+02
 3.20000E+01 2.03000E+02
 3.40000E+01 1.89552E+02
 3.60000E+01 1.77447E+02
 3.80000E+01 1.68143E+02
 4.00000E+01 1.58039E+02
 4.20000E+01 1.48958E+02
 4.40000E+01 1.40487E+02
 4.60000E+01 1.34500E+02
 4.80000E+01 1.30273E+02
 5.00000E+01 1.27228E+02
 5.20000E+01 1.21655E+02
 5.40000E+01 1.16296E+02
 5.60000E+01 1.11548E+02
 5.80000E+01 1.06276E+02
 6.00000E+01 1.01531E+02
 6.50000E+01 9.06600E+01
 7.00000E+01 8.17749E+01
 7.50000E+01 7.33157E+01
 8.00000E+01 6.69317E+01
 9.00000E+01 5.48370E+01
 1.00000E+02 4.51726E+01
 1.10000E+02 3.76420E+01
 1.20000E+02 3.14199E+01
 1.30000E+02 2.65766E+01
 1.40000E+02 2.23398E+01
 1.50000E+02 1.89197E+01
 1.60000E+02 1.62452E+01
 1.80000E+02 1.22703E+01
 2.00000E+02 9.90218E+00
