# n + 126Xe: Production of 127Xe - Total
# Q-value    = 7.24592E+00 mass= 126.905182
# E-threshold= 0.00000E+00
# # energies =   121
#     E          xs
 1.00000E-11 1.98681E+05
 2.53000E-08 3.95000E+03
 1.00000E-06 6.28286E+02
 1.00000E-05 1.98681E+02
 1.32156E-05 1.72828E+02
 6.60779E-05 2.18207E+04
 1.00000E-04 1.58443E+04
 2.00000E-04 9.16193E+03
 3.00000E-04 6.61358E+03
 6.00000E-04 3.77518E+03
 1.00000E-03 2.51036E+03
 2.00000E-03 1.48570E+03
 3.00000E-03 1.12582E+03
 6.00000E-03 7.52067E+02
 1.00000E-02 5.87935E+02
 2.00000E-02 4.31154E+02
 3.00000E-02 3.56795E+02
 6.00000E-02 2.54611E+02
 1.00000E-01 2.04844E+02
 2.00000E-01 1.75023E+02
 3.00000E-01 1.74035E+02
 4.00000E-01 1.50310E+02
 5.00000E-01 1.14691E+02
 6.00000E-01 1.07812E+02
 7.00000E-01 1.07099E+02
 8.00000E-01 1.08865E+02
 9.00000E-01 1.06622E+02
 1.00000E+00 9.66721E+01
 1.20000E+00 9.33912E+01
 1.40000E+00 9.18054E+01
 1.60000E+00 9.07431E+01
 1.80000E+00 8.98840E+01
 2.00000E+00 9.15915E+01
 2.20000E+00 8.68558E+01
 2.40000E+00 8.02747E+01
 2.60000E+00 6.95570E+01
 2.80000E+00 6.11680E+01
 3.00000E+00 5.42334E+01
 3.20000E+00 4.66521E+01
 3.40000E+00 4.04626E+01
 3.60000E+00 3.52296E+01
 3.80000E+00 2.99049E+01
 4.00000E+00 2.55366E+01
 4.20000E+00 2.19288E+01
 4.40000E+00 1.86657E+01
 4.60000E+00 1.58064E+01
 4.80000E+00 1.35118E+01
 5.00000E+00 1.16957E+01
 5.20000E+00 9.95385E+00
 5.40000E+00 8.53875E+00
 5.60000E+00 7.43265E+00
 5.80000E+00 6.54453E+00
 6.00000E+00 5.69765E+00
 6.20000E+00 4.99526E+00
 6.40000E+00 4.41286E+00
 6.60000E+00 3.99230E+00
 6.80000E+00 3.59504E+00
 7.00000E+00 3.21836E+00
 7.20000E+00 2.94675E+00
 7.40000E+00 2.69612E+00
 7.60000E+00 2.56085E+00
 7.80000E+00 2.38356E+00
 8.00000E+00 2.21004E+00
 8.50000E+00 1.95173E+00
 9.00000E+00 1.79014E+00
 9.50000E+00 1.65777E+00
 1.00000E+01 1.57698E+00
 1.05000E+01 1.49807E+00
 1.10000E+01 1.43778E+00
 1.15000E+01 1.39099E+00
 1.20000E+01 1.33557E+00
 1.25000E+01 1.28886E+00
 1.30000E+01 1.24844E+00
 1.35000E+01 1.19825E+00
 1.40000E+01 1.14181E+00
 1.45000E+01 1.08730E+00
 1.50000E+01 1.03011E+00
 1.60000E+01 8.82114E-01
 1.70000E+01 7.51100E-01
 1.80000E+01 6.25666E-01
 1.90000E+01 5.37822E-01
 2.00000E+01 4.69853E-01
 2.10000E+01 4.13635E-01
 2.20000E+01 3.74387E-01
 2.30000E+01 3.42674E-01
 2.40000E+01 3.15918E-01
 2.50000E+01 2.94727E-01
 2.60000E+01 2.75853E-01
 2.70000E+01 2.59809E-01
 2.80000E+01 2.47453E-01
 2.90000E+01 2.36870E-01
 3.00000E+01 2.26388E-01
 3.20000E+01 2.10686E-01
 3.40000E+01 1.90943E-01
 3.60000E+01 1.78897E-01
 3.80000E+01 1.70882E-01
 4.00000E+01 1.62023E-01
 4.20000E+01 1.55462E-01
 4.40000E+01 1.50794E-01
 4.60000E+01 1.44006E-01
 4.80000E+01 1.37430E-01
 5.00000E+01 1.33514E-01
 5.20000E+01 1.31439E-01
 5.40000E+01 1.28555E-01
 5.60000E+01 1.24275E-01
 5.80000E+01 1.18737E-01
 6.00000E+01 1.13107E-01
 6.50000E+01 1.06465E-01
 7.00000E+01 1.04656E-01
 7.50000E+01 1.00734E-01
 8.00000E+01 8.72168E-02
 9.00000E+01 6.86184E-02
 1.00000E+02 6.81571E-02
 1.10000E+02 6.54515E-02
 1.20000E+02 5.98253E-02
 1.30000E+02 4.92241E-02
 1.40000E+02 3.94921E-02
 1.50000E+02 2.90801E-02
 1.60000E+02 2.28446E-02
 1.80000E+02 1.93546E-02
 2.00000E+02 1.49132E-02
