#ZVView-data-copy:  31-Jul-2018 05:01:26
#=======================================
#
#name:   TENDL-2017: XE-125(N,NON)
#X.axis: Incident Energy
#Y.axis: Cross Section
#wdata:  2
#ldata:  5607
#data...
#            X            Y
#          MeV        barns
    5.51652e-7      47.3481
    5.56924e-7      44.3949
    5.62804e-7      41.4158
    5.68738e-7      38.6907
    5.74756e-7      36.1826
     5.8083e-7      33.8817
    5.86962e-7      31.7674
    5.93151e-7      29.8217
    5.99427e-7      28.0201
    6.05762e-7      26.3577
    6.08493e-7      25.7017
    6.12157e-7      24.8214
    6.18611e-7      23.3997
    6.25157e-7      22.0763
    6.31764e-7      20.8487
    6.38433e-7      19.7086
    6.45165e-7      18.6485
    6.54267e-7       17.344
    6.61852e-7      16.3666
    6.63498e-7      16.1546
    6.72858e-7      15.0684
    6.82351e-7      14.0745
    6.91978e-7      13.1632
     7.0174e-7      12.3258
    7.11641e-7      11.5554
    7.21681e-7      10.8455
    7.31862e-7      10.1908
    7.42188e-7       9.5861
    7.52659e-7      9.02691
    7.63277e-7      8.50915
    7.72126e-7      8.11471
    7.74046e-7      8.02916
    7.84966e-7      7.58365
    7.96041e-7      7.16968
    8.07271e-7       6.7846
     8.1866e-7      6.42599
    8.28152e-7      6.15129
     8.3021e-7      6.09171
    8.41923e-7      5.77979
    8.53801e-7      5.48845
    8.65847e-7      5.21608
    8.78062e-7      4.96122
    8.96731e-7      4.60848
    9.15752e-7      4.28905
    9.35223e-7      3.99814
    9.55061e-7      3.73383
    9.75367e-7      3.49162
    9.93586e-7      3.29678
    9.96056e-7      3.27036
    1.01116e-6      3.12546
    1.01471e-6      3.09136
    1.01723e-6      3.06716
    1.02713e-6      2.98183
    1.03881e-6      2.88111
    1.03972e-6      2.87404
    1.04701e-6      2.81759
     1.0609e-6      2.70991
    1.06178e-6      2.70379
     1.0834e-6      2.55316
    1.09195e-6      2.49955
    1.10644e-6      2.40866
    1.12991e-6      2.27558
    1.15393e-6      2.15225
    1.17841e-6      2.03846
    1.17944e-6      2.03411
    1.20346e-6      1.93291
    1.22899e-6      1.83534
    1.25512e-6      1.74462
    1.27388e-6       1.6854
    1.28174e-6      1.66058
    1.31008e-6      1.58041
    1.31816e-6      1.55754
    1.35562e-6      1.46389
    1.39414e-6      1.37864
    1.43376e-6       1.3009
     1.4745e-6       1.2299
     1.5071e-6      1.17939
     1.5164e-6      1.16497
    1.54992e-6      1.11887
    1.55949e-6      1.10572
     1.6038e-6       1.0514
    1.64937e-6      1.00127
     1.7082e-6     0.944205
    1.76905e-6     0.892843
      1.783e-6      0.88258
    1.83215e-6     0.846439
    1.83367e-6     0.845466
    1.89741e-6     0.804599
    1.96509e-6     0.766745
    2.03509e-6     0.732601
    2.10768e-6     0.701744
    2.10942e-6     0.701099
    2.16936e-6     0.678947
    2.18275e-6     0.674001
    2.27645e-6      0.64443
    2.37416e-6     0.618938
    2.45885e-6     0.600097
    2.51321e-6     0.590104
    2.56439e-6     0.580707
    2.58462e-6     0.577774
    2.67447e-6     0.564756
    2.78927e-6     0.552117
      2.909e-6     0.543553
    2.97331e-6     0.540952
    3.01261e-6     0.539374
    3.05779e-6     0.538749
    3.09812e-6     0.538198
    3.20863e-6     0.540455
     3.2998e-6     0.545227
    3.39357e-6     0.553099
       3.49e-6     0.565256
    3.51764e-6      0.56989
    3.56403e-6     0.577685
    3.61759e-6     0.588954
    3.63981e-6      0.59363
    3.71701e-6     0.613793
    3.79604e-6     0.639309
     3.8496e-6     0.659934
    3.90391e-6     0.684095
    3.95899e-6     0.712487
    4.01484e-6     0.745997
    4.05722e-6      0.77513
        4.1e-6     0.808252
    4.14338e-6     0.846262
    4.16162e-6     0.864508
    4.18718e-6     0.890084
    4.23138e-6     0.940893
     4.2499e-6     0.965463
    4.27599e-6      1.00008
    4.30616e-6      1.04539
    4.33632e-6      1.09565
    4.36691e-6      1.15243
     4.3975e-6      1.21594
    4.42852e-6      1.28831
    4.45954e-6      1.37005
    4.48313e-6       1.4395
    4.50672e-6      1.51622
    4.53043e-6      1.60173
    4.55436e-6      1.69787
    4.57828e-6      1.80544
    4.60243e-6      1.92744
     4.6267e-6      2.06591
    4.64287e-6      2.16845
    4.65916e-6      2.28117
    4.67557e-6      2.40547
    4.69197e-6      2.54207
    4.70838e-6      2.69268
     4.7249e-6      2.86055
    4.74153e-6      3.04847
    4.75817e-6      3.25829
    4.77064e-6      3.43214
    4.78312e-6      3.62205
    4.79577e-6      3.83314
    4.80843e-6      4.06537
    4.82108e-6      4.32167
    4.83373e-6      4.60551
    4.84638e-6      4.92103
    4.85916e-6      5.27667
    4.87199e-6      5.67772
    4.88054e-6      5.97313
     4.8891e-6      6.29402
    4.89765e-6      6.64345
     4.9062e-6      7.02496
    4.91476e-6      7.44268
    4.92249e-6      7.85567
    4.92941e-6      8.25683
    4.93633e-6      8.69155
    4.94325e-6      9.16375
    4.95017e-6      9.67794
    4.95709e-6      10.2393
    4.96401e-6      10.8539
    4.97093e-6      11.5288
    4.97824e-6      12.3165
    4.98402e-6      13.0005
     4.9898e-6      13.7457
    4.99558e-6      14.5594
    5.00136e-6      15.4501
    5.00778e-6      16.5417
    5.01292e-6      17.5019
    5.01806e-6      18.5487
     5.0232e-6      19.6918
    5.02833e-6      20.9419
    5.03347e-6      22.3109
    5.03861e-6      23.8116
    5.04375e-6      25.4581
    5.04889e-6      27.2654
    5.05402e-6      29.2496
    5.05916e-6      31.4273
     5.0643e-6      33.8157
    5.06944e-6       36.432
    5.07457e-6      39.2931
    5.07971e-6      42.4148
    5.08485e-6      45.8112
    5.08999e-6      49.4938
    5.09512e-6      53.4707
    5.09888e-6      56.5918
    5.10026e-6      57.7455
     5.1054e-6      62.3162
    5.11054e-6      67.1744
    5.11824e-6      74.9634
    5.12595e-6      83.2708
    5.13879e-6       97.875
    5.14637e-6      106.512
    5.15421e-6      115.449
    5.16191e-6      123.639
    5.16962e-6      131.038
    5.17681e-6       136.97
    5.18041e-6      139.434
    5.18221e-6      140.667
    5.18657e-6      143.126
    5.19171e-6      145.355
    5.19662e-6      146.774
    5.19861e-6      147.065
    5.20129e-6      147.456
    5.20363e-6      147.549
    5.20846e-6      147.211
    5.21432e-6      145.858
    5.21946e-6      143.848
    5.22485e-6      140.955
     5.2305e-6      137.136
    5.23795e-6      131.023
    5.24489e-6      124.422
    5.25182e-6      117.162
    5.26467e-6      102.703
    5.27196e-6      94.3823
    5.28008e-6      85.1134
    5.28779e-6      76.7325
    5.29549e-6      68.8361
    5.30063e-6      63.8916
    5.30577e-6      59.2258
    5.31091e-6      54.8496
    5.31604e-6      50.7673
    5.32118e-6      46.9775
    5.32632e-6      43.4739
    5.33146e-6      40.2466
    5.33659e-6      37.2829
    5.34173e-6      34.5681
    5.34687e-6      32.0862
    5.35201e-6      29.8206
    5.35714e-6      27.7544
    5.36228e-6      25.8711
    5.36742e-6      24.1548
    5.37256e-6      22.5903
    5.37769e-6      21.1634
    5.38283e-6      19.8609
    5.38797e-6      18.6706
    5.39311e-6      17.5815
    5.39876e-6      16.4883
    5.40492e-6      15.4074
    5.41109e-6      14.4296
    5.41726e-6      13.5428
    5.42291e-6      12.8009
    5.43061e-6      11.8854
    5.43832e-6       11.067
    5.44603e-6      10.3324
    5.45373e-6      9.67067
    5.46144e-6      9.07246
    5.46914e-6      8.52984
    5.47685e-6      8.03608
    5.48456e-6      7.58543
    5.49226e-6      7.17298
    5.49997e-6      6.79447
    5.50768e-6      6.44624
    5.51538e-6      6.12511
    5.52309e-6      5.82832
    5.53283e-6      5.48428
    5.54257e-6      5.17105
    5.55231e-6      4.88503
    5.56205e-6      4.62314
    5.57179e-6      4.38271
    5.58153e-6      4.16146
    5.59614e-6      3.86125
    5.61089e-6      3.59168
     5.6257e-6      3.34988
    5.64052e-6      3.13313
    5.65534e-6      2.93808
    5.67015e-6      2.76193
    5.68504e-6      2.60159
    5.70007e-6      2.45461
    5.71509e-6      2.32076
    5.73012e-6      2.19854
    5.74013e-6      2.12285
    5.76017e-6      1.98384
    5.78048e-6      1.85771
     5.8008e-6      1.74447
    5.82112e-6      1.64242
    5.84143e-6      1.55014
    5.86203e-6      1.46532
    5.88264e-6      1.38825
    5.89721e-6      1.33861
    5.90324e-6      1.31804
    5.92384e-6       1.2539
    5.94474e-6      1.19433
    5.97608e-6      1.11401
    6.00742e-6      1.04301
     6.0392e-6     0.979107
    6.07098e-6     0.922192
    6.10292e-6     0.871057
    6.13515e-6     0.824751
    6.16738e-6     0.783069
    6.19991e-6     0.745078
     6.2217e-6     0.721666
    6.26528e-6     0.679141
    6.30948e-6      0.64111
    6.35368e-6     0.607455
     6.3985e-6     0.577136
    6.44332e-6     0.550055
    6.48877e-6     0.525411
    6.53422e-6     0.503248
    6.58031e-6     0.482991
    6.64978e-6     0.456072
    6.71989e-6     0.432596
      6.791e-6     0.411923
    6.86277e-6     0.393719
    6.93521e-6     0.377619
    6.97682e-6     0.369498
    7.00834e-6     0.363354
    7.10721e-6     0.346751
    7.20748e-6      0.33232
    7.30917e-6     0.319783
    7.41229e-6     0.308868
    7.51686e-6     0.299337
    7.62291e-6     0.290994
    7.78499e-6     0.280359
    7.95012e-6     0.271649
    8.11916e-6     0.264504
    8.19628e-6     0.261915
    8.25409e-6     0.259983
    8.29138e-6     0.258737
    8.46767e-6     0.254134
    8.70828e-6     0.249582
    8.95573e-6     0.246626
    9.21021e-6     0.245116
    9.35976e-6     0.244868
    9.62572e-6     0.245483
    9.89924e-6     0.247457
    1.00427e-5     0.249189
    1.01805e-5     0.250866
    1.04698e-5     0.255873
    1.06897e-5     0.260844
    1.08378e-5      0.26504
    1.09494e-5     0.269185
    1.10126e-5     0.272605
    1.10551e-5     0.276097
    1.10912e-5     0.280625
    1.11231e-5       0.2865
    1.11549e-5      0.29449
    1.12187e-5     0.313625
    1.12399e-5     0.318626
     1.1258e-5     0.321372
    1.12782e-5     0.322437
    1.12994e-5     0.321227
    1.13206e-5     0.317995
     1.1395e-5     0.301249
    1.14269e-5     0.295955
    1.14587e-5     0.292722
    1.14991e-5     0.290926
    1.15266e-5     0.290655
    1.15529e-5     0.291023
    1.15905e-5     0.291549
    1.17131e-5     0.295624
    1.19198e-5      0.30488
    1.21732e-5     0.318526
    1.24315e-5     0.334839
    1.26068e-5     0.347441
    1.27847e-5     0.361638
    1.29651e-5     0.377692
     1.3148e-5     0.395889
    1.33335e-5     0.416564
    1.35216e-5     0.440204
     1.3668e-5     0.461094
    1.37123e-5     0.467431
    1.38574e-5     0.490637
    1.40039e-5     0.516552
    1.41517e-5     0.545726
    1.43009e-5     0.578696
    1.44523e-5     0.616327
     1.4605e-5     0.659356
    1.47073e-5     0.691483
    1.48111e-5     0.727188
    1.49148e-5     0.766481
    1.50129e-5     0.807491
     1.5111e-5     0.852974
    1.52066e-5     0.902658
    1.52783e-5      0.94466
    1.53473e-5     0.991456
    1.53925e-5      1.02839
    1.54297e-5      1.06565
    1.54615e-5      1.10497
    1.54934e-5      1.15273
    1.55253e-5      1.20864
    1.55784e-5      1.30867
    1.56087e-5      1.35804
    1.56336e-5      1.38844
    1.56549e-5      1.40529
     1.5674e-5      1.41344
    1.56931e-5      1.41597
    1.57356e-5       1.4099
     1.5776e-5      1.40397
    1.58078e-5      1.40719
    1.58397e-5      1.41949
    1.58652e-5       1.4354
    1.59077e-5      1.47134
    1.59515e-5      1.51727
    1.59953e-5      1.56955
    1.60511e-5      1.64344
    1.61042e-5       1.7209
    1.61573e-5      1.80542
    1.61702e-5      1.82777
    1.62104e-5       1.8975
    1.62656e-5      2.00198
    1.63229e-5      2.12099
    1.63802e-5      2.25214
    1.64374e-5      2.39698
    1.64951e-5      2.55854
    1.65532e-5      2.73951
    1.65967e-5      2.88895
    1.66403e-5      3.05167
    1.66838e-5      3.22934
    1.67278e-5      3.42583
     1.6772e-5        3.643
    1.68162e-5       3.8828
    1.68603e-5      4.14849
    1.69045e-5      4.44391
    1.69489e-5       4.7753
    1.69937e-5      5.15065
    1.70235e-5       5.4271
    1.70534e-5      5.72735
    1.70833e-5      6.05425
    1.71131e-5      6.41109
     1.7143e-5      6.80166
    1.71728e-5      7.23041
    1.71974e-5      7.61577
     1.7222e-5      8.03387
    1.72466e-5      8.48857
    1.72712e-5      8.98431
    1.72958e-5      9.52625
    1.73204e-5      10.1204
     1.7345e-5      10.7739
    1.73696e-5      11.4949
    1.73885e-5      12.1022
    1.74074e-5      12.7605
    1.74264e-5      13.4759
    1.74453e-5      14.2553
    1.74642e-5      15.1067
    1.74832e-5      16.0394
    1.75021e-5      17.0645
     1.7521e-5      18.1949
    1.75359e-5      19.1669
    1.75508e-5      20.2221
    1.75657e-5      21.3706
    1.75805e-5      22.6241
    1.75954e-5      23.9964
    1.76103e-5      25.5036
    1.76251e-5      27.1647
      1.764e-5      29.0026
    1.76522e-5      30.6567
    1.76644e-5      32.4652
    1.76765e-5       34.449
    1.76887e-5      36.6331
    1.77009e-5      39.0474
     1.7713e-5      41.7276
    1.77252e-5      44.7174
    1.77343e-5      47.1943
    1.77421e-5      49.4847
    1.77516e-5      52.5263
     1.7761e-5      55.8836
    1.77705e-5      59.6034
      1.778e-5      63.7409
    1.77894e-5      68.3609
    1.77965e-5      72.1878
    1.78036e-5      76.3653
    1.78107e-5      80.9349
    1.78172e-5      85.4454
    1.78253e-5      91.7146
    1.78314e-5      96.8824
    1.78374e-5      102.493
    1.78435e-5      108.589
    1.78496e-5      115.218
    1.78557e-5      122.427
    1.78618e-5       130.27
    1.78679e-5      138.803
     1.7874e-5      148.085
    1.78802e-5       158.41
    1.78867e-5      170.158
    1.78932e-5      182.981
    1.78996e-5      196.956
    1.79061e-5      212.164
    1.79126e-5       228.68
    1.79199e-5      248.919
    1.79272e-5      271.005
    1.79348e-5       295.95
    1.79429e-5      325.068
     1.7951e-5      356.716
    1.79591e-5      390.916
    1.79673e-5      427.641
    1.79754e-5      466.807
    1.79862e-5       522.57
     1.7997e-5       581.88
    1.80132e-5      675.783
    1.80403e-5      836.167
    1.80511e-5      897.613
    1.80619e-5      955.143
    1.80727e-5      1007.13
    1.80835e-5      1052.03
    1.80927e-5      1083.55
    1.81019e-5      1108.19
    1.81101e-5      1123.73
    1.81182e-5      1133.15
    1.81266e-5      1136.27
     1.8136e-5      1131.64
    1.81436e-5      1121.78
    1.81522e-5      1104.06
    1.81598e-5      1083.18
    1.81679e-5      1055.72
    1.81765e-5      1021.18
    1.81851e-5      982.192
    1.81979e-5      917.077
    1.82138e-5      827.381
    1.82462e-5      636.135
      1.826e-5      557.994
    1.82706e-5      501.232
    1.82786e-5      461.002
    1.82865e-5      422.992
    1.82945e-5      387.327
    1.83025e-5      354.079
    1.83104e-5      323.267
    1.83184e-5      294.868
    1.83264e-5      268.826
    1.83343e-5      245.052
    1.83397e-5       230.41
     1.8345e-5      216.691
    1.83503e-5      203.855
    1.83556e-5      191.862
    1.83609e-5       180.67
    1.83662e-5      170.236
    1.83715e-5      160.517
    1.83768e-5      151.471
    1.83821e-5      143.056
    1.83875e-5      135.231
    1.83928e-5      127.957
    1.84007e-5      117.997
    1.84087e-5      109.071
    1.84167e-5      101.068
    1.84246e-5      93.8857
    1.84313e-5        88.46
    1.84392e-5      82.5477
    1.84472e-5      77.2171
    1.84552e-5      72.4006
    1.84635e-5      67.8309
    1.84723e-5      63.5144
    1.84811e-5      59.6198
    1.84898e-5      56.0943
    1.84986e-5      52.8926
    1.85074e-5      49.9756
    1.85161e-5      47.3095
    1.85249e-5      44.8654
    1.85352e-5      42.2291
    1.85472e-5      39.4836
    1.85591e-5      37.0126
    1.85711e-5      34.7791
     1.8583e-5       32.752
     1.8595e-5      30.9053
    1.86069e-5      29.2174
    1.86189e-5      27.6697
    1.86328e-5      26.0205
    1.86488e-5      24.3162
    1.86647e-5      22.7793
    1.86806e-5      21.3881
    1.86966e-5      20.1241
    1.87125e-5      18.9718
    1.87284e-5      17.9183
    1.87444e-5      16.9522
    1.87616e-5      15.9932
    1.87802e-5      15.0505
    1.87988e-5      14.1905
    1.88174e-5      13.4035
     1.8836e-5      12.6815
    1.88546e-5      12.0173
    1.88732e-5      11.4049
    1.89011e-5       10.572
    1.89233e-5      9.97208
    1.89456e-5      9.42273
    1.89678e-5      8.91842
    1.89901e-5      8.45434
    1.90124e-5       8.0263
    1.90458e-5      7.44392
    1.90791e-5      6.92403
    1.91114e-5      6.47369
    1.91305e-5      6.23149
    1.91436e-5      6.06696
    1.91758e-5      5.69843
     1.9208e-5      5.36354
    1.92402e-5      5.05845
    1.92711e-5      4.79044
    1.93115e-5      4.47356
    1.93479e-5      4.21739
    1.93843e-5      3.98618
    1.94247e-5      3.75569
    1.94651e-5      3.54919
    1.95156e-5      3.31668
    1.95843e-5      3.02819
     1.9649e-5      2.77626
    1.96995e-5      2.59621
      1.975e-5      2.43474
    1.97978e-5      2.29912
    1.98489e-5      2.16999
    1.99102e-5      2.03244
    1.99777e-5       1.8978
    2.00452e-5      1.77641
    2.01167e-5      1.66036
    2.01882e-5      1.55698
    2.02526e-5      1.47383
    2.03247e-5      1.39032
    2.04013e-5      1.31091
    2.04652e-5      1.25119
    2.05419e-5      1.18636
    2.06185e-5      1.12819
    2.07169e-5      1.06213
    2.07897e-5      1.01875
    2.08625e-5     0.979575
    2.09722e-5     0.927739
     2.1083e-5     0.883404
    2.11938e-5     0.846427
    2.13056e-5     0.816165
    2.13804e-5     0.799816
    2.14553e-5     0.786692
    2.15302e-5     0.776953
    2.16082e-5     0.770718
    2.16862e-5     0.769017
    2.17627e-5     0.772556
    2.18201e-5      0.77929
    2.18775e-5     0.790305
    2.19348e-5     0.806611
    2.19731e-5     0.821106
    2.20219e-5     0.844899
    2.20666e-5     0.873102
    2.20963e-5     0.896222
     2.2126e-5     0.923594
    2.21558e-5     0.956122
    2.21855e-5     0.994981
    2.22078e-5       1.0292
    2.22301e-5      1.06871
    2.22505e-5      1.11025
    2.22708e-5      1.15816
    2.22911e-5       1.2138
    2.23064e-5      1.26169
    2.23216e-5      1.31591
    2.23369e-5      1.37769
    2.23521e-5      1.44859
    2.23674e-5      1.53057
    2.23775e-5      1.59262
    2.23877e-5      1.66162
    2.23991e-5      1.74893
    2.24087e-5      1.83079
    2.24182e-5      1.92226
    2.24277e-5       2.0248
    2.24373e-5      2.14009
    2.24468e-5      2.27008
    2.24563e-5      2.41696
    2.24659e-5      2.58323
    2.24754e-5      2.77168
    2.24818e-5      2.91115
    2.24881e-5      3.06286
    2.24945e-5      3.22783
    2.25018e-5      3.43728
    2.25092e-5      3.66786
    2.25166e-5      3.92144
    2.25239e-5       4.1999
    2.25313e-5      4.50518
    2.25387e-5      4.83918
    2.25461e-5      5.20375
    2.25534e-5      5.60062
     2.2561e-5      6.04688
    2.25687e-5      6.53097
    2.25763e-5       7.0541
    2.25839e-5      7.61713
    2.25915e-5      8.22045
    2.25992e-5      8.86391
    2.26093e-5       9.7829
    2.26195e-5      10.7681
    2.26297e-5      11.8136
    2.26328e-5      12.1564
    2.26449e-5      13.4752
    2.26856e-5      18.1269
    2.27008e-5      19.7799
     2.2711e-5      20.7975
    2.27212e-5      21.7222
    2.27313e-5      22.5337
    2.27415e-5      23.2133
    2.27499e-5       23.663
    2.27598e-5      24.0543
      2.277e-5      24.2891
    2.27787e-5      24.3516
    2.27872e-5      24.2869
    2.27974e-5      24.0498
    2.28066e-5      23.6923
    2.28147e-5      23.2658
    2.28249e-5      22.5996
     2.2835e-5      21.8005
    2.28452e-5      20.8869
    2.28604e-5       19.347
    2.28757e-5      17.6679
    2.29113e-5      13.6015
    2.29265e-5      11.9387
    2.29367e-5      10.8905
    2.29469e-5      9.90129
     2.2957e-5      8.97719
    2.29646e-5      8.32927
    2.29723e-5      7.72107
    2.29794e-5      7.18943
    2.29865e-5      6.69237
    2.29936e-5      6.22927
    2.30007e-5      5.79927
    2.30073e-5      5.42861
    2.30139e-5      5.08446
    2.30206e-5      4.76561
    2.30272e-5      4.47083
    2.30338e-5      4.19877
    2.30404e-5      3.94811
     2.3047e-5      3.71747
    2.30536e-5      3.50551
      2.306e-5      3.31807
    2.30663e-5      3.14553
    2.30727e-5      2.98676
     2.3079e-5      2.84072
    2.30854e-5       2.7064
    2.30949e-5      2.52481
    2.31044e-5      2.36448
     2.3114e-5      2.22273
    2.31235e-5       2.0972
     2.3133e-5      1.98576
    2.31426e-5      1.88659
    2.31521e-5      1.79806
      2.316e-5      1.73141
    2.31696e-5      1.65892
    2.31791e-5      1.59362
    2.31934e-5      1.50716
    2.32077e-5      1.43231
     2.3222e-5      1.36702
    2.32363e-5      1.30971
    2.32506e-5      1.25909
    2.32696e-5      1.20028
    2.32887e-5      1.14966
    2.33077e-5      1.10578
    2.33273e-5      1.06662
    2.33468e-5      1.03242
    2.33729e-5     0.993237
    2.33989e-5     0.960147
     2.3425e-5     0.932086
     2.3451e-5     0.908235
    2.34901e-5     0.878972
    2.35312e-5     0.855037
    2.35765e-5     0.835217
    2.36218e-5     0.820937
    2.36671e-5     0.811242
