#ZVView-data-copy:  31-Jul-2018 16:26:12
#=======================================
#
#name:   JENDL-4.0: XE-136(N,G)XE-137
#X.axis: Incident Energy
#Y.axis: Cross Section
#wdata:  2
#ldata:  9078
#data...
#            X            Y
#          MeV        barns
    6.96502e-6    0.0077069
    7.68268e-6   0.00732512
    8.41533e-6   0.00699058
    8.96272e-6   0.00676387
    9.68086e-6   0.00649575
    1.05298e-5    0.0062158
    1.13729e-5   0.00596877
    1.23703e-5   0.00570907
    1.36448e-5    0.0054188
    1.49461e-5   0.00516077
    1.61429e-5   0.00495423
    1.76823e-5   0.00471573
    1.93676e-5   0.00448804
    2.09195e-5   0.00430219
    2.27539e-5   0.00410752
    2.45759e-5   0.00393521
    2.69195e-5   0.00373816
    2.94853e-5   0.00355104
    3.20709e-5   0.00338525
    3.51293e-5   0.00321111
    3.84775e-5   0.00304469
    4.18516e-5   0.00289682
     4.5205e-5   0.00276588
    4.88247e-5   0.00263941
    5.27368e-5   0.00251675
    5.77632e-5   0.00237736
    6.28285e-5    0.0022532
     6.8338e-5   0.00213421
    7.64429e-5     0.001982
    8.31463e-5   0.00187266
    8.98084e-5   0.00177581
    9.63249e-5   0.00169053
   0.000103314   0.00160795
   0.000110034   0.00153576
   0.000118018    0.0014578
   0.000128368   0.00136763
   0.000138653   0.00128769
   0.000149756   0.00121123
   0.000164708   0.00112033
   0.000177906   0.00104996
   0.000191951  0.000983336
   0.000204446   0.00092982
   0.000217541  0.000878968
   0.000230079  0.000834505
   0.000243131  0.000792138
   0.000255926  0.000753952
   0.000270677  0.000713611
   0.000285487   0.00067647
   0.000304072  0.000633982
   0.000321598  0.000597961
   0.000340684  0.000562002
   0.000360813  0.000527933
   0.000383875  0.000492569
   0.000403769  0.000464834
   0.000433066  0.000428484
   0.000458028  0.000400674
   0.000484427   0.00037419
   0.000508265  0.000352423
   0.000533677  0.000331298
   0.000560484  0.000311041
   0.000584501  0.000294381
    0.00060959  0.000278383
   0.000635325  0.000263297
   0.000660737  0.000249562
   0.000690955  0.000234614
   0.000716545  0.000222946
   0.000742135  0.000212123
   0.000767725  0.000202067
   0.000800679  0.000190122
   0.000836317  0.000178353
   0.000872215  0.000167626
   0.000908312  0.000157724
   0.000946855  0.000148199
   0.000984151  0.000139731
    0.00102363  0.000131643
    0.00106733  0.000123497
    0.00111032   0.00011625
    0.00115618  0.000109329
    0.00121061  0.000102012
    0.00126172    9.5977e-5
    0.00131219    9.0742e-5
    0.00136266   8.61834e-5
     0.0014231   8.16037e-5
    0.00146894   7.87453e-5
    0.00150983    7.6684e-5
    0.00155016   7.51544e-5
    0.00158977   7.41482e-5
    0.00162848   7.37846e-5
    0.00165828   7.40349e-5
    0.00168861   7.47656e-5
    0.00169585   7.49886e-5
    0.00172803   7.66845e-5
    0.00174975   7.83526e-5
    0.00176996   8.04378e-5
    0.00178344   8.21278e-5
    0.00179691   8.41116e-5
    0.00181039    8.6434e-5
    0.00181713   8.76964e-5
     0.0018306   9.06249e-5
    0.00184407   9.40497e-5
    0.00185755    9.8061e-5
    0.00187103  0.000102766
    0.00188113  0.000106852
    0.00188989  0.000110876
    0.00189528   0.00011348
    0.00190606  0.000119404
    0.00191548  0.000125342
    0.00192312  0.000130788
    0.00193031   0.00013635
     0.0019384  0.000143383
    0.00194525  0.000150079
    0.00195209  0.000157452
    0.00195996  0.000166982
    0.00196702  0.000176624
    0.00197608  0.000190769
    0.00198152  0.000200397
    0.00198669  0.000210493
    0.00199187  0.000221553
     0.0019964  0.000232185
    0.00200092  0.000243797
    0.00200529  0.000256034
    0.00200966  0.000269419
    0.00201483  0.000286949
    0.00201887  0.000302106
    0.00202119  0.000311452
    0.00202583  0.000331744
    0.00202942  0.000349073
    0.00203302  0.000367922
    0.00203692  0.000390385
    0.00204081  0.000415256
    0.00204483    0.0004438
    0.00204884  0.000475631
    0.00205189  0.000502417
    0.00205495  0.000531759
    0.00205698  0.000552968
     0.0020605  0.000592794
    0.00206313  0.000625738
    0.00206562  0.000659655
    0.00206723  0.000683211
    0.00207046  0.000734509
      0.002073  0.000779411
    0.00207555  0.000828834
    0.00207808  0.000883042
    0.00208059  0.000942299
    0.00208309     0.001008
    0.00208555   0.00107934
    0.00208797   0.00115774
     0.0020904   0.00124577
    0.00209282   0.00134416
    0.00209444   0.00141667
    0.00209687   0.00153732
    0.00209848   0.00162635
     0.0021001   0.00172387
    0.00210172   0.00183063
    0.00210333   0.00194781
    0.00210495   0.00207682
    0.00210657    0.0022193
    0.00210819    0.0023772
     0.0021098   0.00255282
    0.00211101    0.0026978
    0.00211223   0.00285564
    0.00211344   0.00302791
    0.00211465   0.00321642
    0.00211587   0.00342329
    0.00211711   0.00365762
    0.00211838   0.00392077
    0.00211964   0.00421348
     0.0021209   0.00454009
    0.00212174   0.00477965
    0.00212259   0.00503903
    0.00212339   0.00530862
    0.00212417   0.00558793
    0.00212494   0.00588999
    0.00212572   0.00621728
    0.00212649   0.00657251
    0.00212727   0.00695902
    0.00212804   0.00738096
    0.00212882   0.00784299
    0.00212951   0.00829268
    0.00213042   0.00894677
    0.00213103   0.00942697
    0.00213163   0.00994705
    0.00213224    0.0105116
    0.00213284    0.0111257
    0.00213345    0.0117955
    0.00213406    0.0125279
    0.00213476    0.0134724
    0.00213547    0.0145282
    0.00213594    0.0153028
    0.00213642    0.0161413
    0.00213689    0.0170509
    0.00213736      0.01804
    0.00213783    0.0191177
    0.00213844    0.0206513
    0.00213884    0.0217783
    0.00213924    0.0230001
    0.00213965     0.024328
    0.00214005    0.0257754
    0.00214046    0.0273572
    0.00214086    0.0290907
    0.00214122    0.0307476
    0.00214167    0.0330959
    0.00214213    0.0357259
    0.00214243    0.0376586
    0.00214273    0.0397536
    0.00214303    0.0420298
    0.00214334    0.0445086
    0.00214362    0.0470585
    0.00214389    0.0496658
    0.00214416     0.052498
    0.00214443    0.0555819
     0.0021447    0.0589485
    0.00214497    0.0626337
    0.00214524    0.0666794
    0.00214551    0.0711346
    0.00214575    0.0754143
    0.00214595    0.0794014
    0.00214615     0.083718
    0.00214635    0.0884018
    0.00214656    0.0934971
    0.00214676    0.0990542
    0.00214696     0.105133
    0.00214716     0.111801
    0.00214735     0.118502
    0.00214752     0.125144
    0.00214768     0.132377
    0.00214785     0.140274
    0.00214802     0.148922
    0.00214819     0.158424
    0.00214836     0.168901
    0.00214853     0.180496
    0.00214868      0.19203
    0.00214881     0.203283
    0.00214895      0.21561
    0.00214908     0.229163
    0.00214922     0.244125
    0.00214935     0.260717
    0.00214949     0.279216
    0.00214959     0.294544
    0.00214969     0.311313
    0.00214979     0.329741
    0.00214989     0.350084
    0.00214999     0.372664
    0.00215009     0.397875
    0.00215017     0.418804
    0.00215024     0.441729
    0.00215032     0.466951
     0.0021504      0.49481
    0.00215047      0.52572
    0.00215054      0.55694
    0.00215061      0.58974
    0.00215067     0.625992
    0.00215074     0.666184
     0.0021508     0.710846
    0.00215087     0.760623
    0.00215093     0.816217
      0.002151     0.878438
    0.00215107     0.948165
    0.00215111     0.999311
    0.00215115      1.05456
    0.00215121      1.13851
    0.00215126       1.2157
    0.00215132      1.30013
    0.00215137      1.39246
    0.00215142      1.49341
    0.00215147      1.60366
    0.00215152      1.72408
    0.00215157       1.8554
    0.00215162       1.9985
    0.00215167      2.15423
    0.00215172      2.32347
    0.00215176      2.48177
    0.00215182      2.69233
    0.00215187      2.92124
    0.00215192      3.16958
    0.00215198      3.43834
    0.00215203      3.72848
    0.00215209      4.04089
    0.00215214      4.37633
    0.00215219      4.71237
    0.00215226      5.21847
    0.00215233      5.76689
     0.0021524      6.35781
    0.00215247      6.99051
    0.00215254       7.6637
    0.00215264      8.64871
    0.00215274      9.69723
    0.00215284      10.8911
    0.00215318      14.8722
    0.00215329      16.0916
     0.0021534      17.2266
     0.0021535      18.2424
    0.00215358       18.906
    0.00215367      19.4714
    0.00215375      19.9273
    0.00215383      20.2649
     0.0021539      20.4562
    0.00215397      20.5539
      0.002154      20.5607
    0.00215406       20.525
    0.00215414      20.3705
    0.00215422       20.097
    0.00215431      19.5998
    0.00215441      18.9416
    0.00215451      18.0928
    0.00215463      17.0014
    0.00215475      15.6052
    0.00215493      13.5329
    0.00215514      11.0738
    0.00215527      9.63345
    0.00215538       8.4417
    0.00215545      7.69419
    0.00215553      6.98857
    0.00215559      6.44416
    0.00215566      5.84781
    0.00215573       5.2938
     0.0021558      4.78205
    0.00215585      4.46415
    0.00215589      4.16447
    0.00215594       3.8826
      0.002156      3.54555
    0.00215606      3.23596
    0.00215611      3.02099
    0.00215615      2.82012
     0.0021562      2.63277
    0.00215624      2.45821
    0.00215629      2.29585
    0.00215633      2.14503
    0.00215638      2.00509
    0.00215643      1.87543
    0.00215648      1.72991
    0.00215654      1.59763
    0.00215659      1.47755
    0.00215665      1.36861
     0.0021567      1.26983
    0.00215676      1.18031
    0.00215681      1.09919
    0.00215687      1.02568
    0.00215693     0.959037
    0.00215698     0.898595
    0.00215704     0.840958
     0.0021571     0.783873
    0.00215717     0.732689
    0.00215723     0.686705
     0.0021573     0.645296
    0.00215736     0.607918
    0.00215743     0.574072
    0.00215749     0.543353
    0.00215756     0.515375
    0.00215762     0.489825
    0.00215771     0.459042
    0.00215779     0.432651
    0.00215787     0.408811
    0.00215795     0.387168
    0.00215803     0.367439
    0.00215814     0.343692
    0.00215825     0.322439
    0.00215836     0.303308
    0.00215847     0.285991
    0.00215858     0.270243
    0.00215872     0.252716
    0.00215885     0.236952
    0.00215899     0.222704
    0.00215912     0.209771
    0.00215926     0.197984
    0.00215939     0.187207
    0.00215952      0.17732
    0.00215966     0.168225
    0.00215983     0.157839
       0.00216     0.148415
    0.00216016     0.139834
    0.00216033     0.131997
     0.0021605     0.124816
    0.00216067      0.11822
    0.00216084     0.112144
    0.00216101     0.106535
    0.00216121     0.100353
    0.00216141    0.0947043
    0.00216161    0.0895269
    0.00216182    0.0847695
    0.00216202    0.0803865
    0.00216222    0.0763395
    0.00216252    0.0708251
    0.00216276    0.0669435
    0.00216303    0.0628896
     0.0021633    0.0591967
    0.00216357    0.0558229
    0.00216384    0.0527321
    0.00216411    0.0498935
    0.00216438    0.0472801
    0.00216465    0.0448685
    0.00216495    0.0423715
    0.00216529    0.0398358
    0.00216562    0.0375228
    0.00216596     0.035407
     0.0021663    0.0334666
    0.00216663    0.0316826
    0.00216697    0.0300386
    0.00216731    0.0285203
    0.00216768    0.0269808
    0.00216808    0.0254407
    0.00216849    0.0240301
    0.00216889    0.0227345
    0.00216929    0.0215413
     0.0021697    0.0204397
     0.0021703    0.0189391
    0.00217071    0.0180286
    0.00217125    0.0169134
    0.00217179    0.0158991
    0.00217233     0.014974
    0.00217286    0.0141281
     0.0021734    0.0133526
    0.00217394    0.0126397
    0.00217448     0.011983
    0.00217502    0.0113764
    0.00217566    0.0107143
     0.0021763    0.0101085
    0.00217694   0.00955294
    0.00217758   0.00904225
    0.00217822    0.0085718
    0.00217886   0.00813749
    0.00217982   0.00754575
    0.00218057   0.00712766
    0.00218143   0.00669007
    0.00218229   0.00629186
    0.00218315   0.00592856
    0.00218401   0.00559633
    0.00218487   0.00529159
    0.00218573    0.0050111
    0.00218658   0.00475236
    0.00218744   0.00451329
    0.00218873   0.00418747
    0.00219002   0.00389604
    0.00219131    0.0036344
     0.0021926   0.00339863
    0.00219389   0.00318523
     0.0021951   0.00300241
    0.00219631    0.0028351
    0.00219752   0.00268157
    0.00219874   0.00254037
    0.00220035   0.00236906
    0.00220197   0.00221478
    0.00220359   0.00207533
    0.00220521   0.00194888
    0.00220682   0.00183385
    0.00220844   0.00172891
    0.00221006   0.00163298
    0.00221167   0.00154544
    0.00221329   0.00146459
    0.00221505   0.00138368
    0.00221681    0.0013094
    0.00221857   0.00124084
    0.00222032   0.00117792
    0.00222237   0.00111091
    0.00222441   0.00104966
    0.00222645   0.00099386
    0.00222849  0.000942245
     0.0022306   0.00089311
    0.00223271  0.000847833
    0.00223483  0.000805976
    0.00223799  0.000749076
    0.00224116  0.000698233
    0.00224433  0.000652612
    0.00224745  0.000612126
    0.00225055  0.000575752
    0.00225364  0.000542689
    0.00225659  0.000513946
    0.00225954  0.000487568
    0.00226347  0.000455632
     0.0022674  0.000426937
    0.00227141  0.000400598
    0.00227549   0.00037639
     0.0022796  0.000354288
    0.00228376  0.000334065
    0.00228791  0.000315679
    0.00229206   0.00029891
    0.00229634  0.000283161
    0.00230073  0.000268363
    0.00230512  0.000254831
     0.0023117  0.000236616
    0.00231756  0.000222173
    0.00232341  0.000209179
    0.00232927  0.000197446
    0.00233512  0.000186812
    0.00234051  0.000177882
     0.0023459  0.000169665
    0.00235329  0.000159483
    0.00236068  0.000150306
    0.00236807  0.000142077
    0.00237545  0.000134603
     0.0023837  0.000127125
    0.00239251  0.000119892
     0.0024016  0.000113235
     0.0024107  0.000107213
    0.00241979  0.000101806
    0.00242737   9.76712e-5
    0.00244102   9.10147e-5
    0.00245315   8.58056e-5
    0.00246527   8.11614e-5
     0.0024774   7.69984e-5
    0.00249157   7.26736e-5
    0.00250315   6.95086e-5
    0.00251001   6.77168e-5
    0.00252372   6.44741e-5
    0.00253743   6.15445e-5
    0.00255114   5.88862e-5
    0.00256485   5.64643e-5
    0.00257856   5.42493e-5
    0.00259913    5.1276e-5
    0.00261969    4.8615e-5
    0.00264026   4.62652e-5
    0.00266083   4.41383e-5
    0.00268825   4.16317e-5
    0.00271567   3.94242e-5
    0.00274309   3.74651e-5
    0.00277052   3.57134e-5
    0.00279794   3.41363e-5
    0.00282536   3.27077e-5
    0.00285278   3.14064e-5
     0.0028802   3.02148e-5
    0.00292134   2.86112e-5
    0.00296247    2.7167e-5
     0.0030036   2.58837e-5
    0.00304474    2.4712e-5
    0.00309958   2.33175e-5
    0.00315442   2.20745e-5
    0.00320927   2.09576e-5
    0.00326411   1.99463e-5
    0.00331896    1.9025e-5
     0.0033738    1.8181e-5
     0.0034442   1.71945e-5
     0.0035146   1.63012e-5
    0.00358501   1.54876e-5
    0.00365541   1.47427e-5
    0.00372581   1.40577e-5
    0.00382299   1.32024e-5
    0.00389389   1.26287e-5
    0.00396479   1.20955e-5
    0.00406396   1.14084e-5
    0.00417749   1.06994e-5
    0.00428903   1.00665e-5
    0.00439019   9.54776e-6
    0.00450024    9.0262e-6
    0.00464104   8.42517e-6
    0.00480659   7.80014e-6
    0.00492265   7.39966e-6
    0.00506253   6.96279e-6
    0.00520427   6.56102e-6
    0.00534507   6.19788e-6
    0.00548588   5.86647e-6
    0.00566637   5.48482e-6
    0.00580817   5.21139e-6
    0.00594997    4.9602e-6
    0.00609177     4.729e-6
    0.00623356   4.51584e-6
    0.00637536   4.31901e-6
    0.00651716   4.13701e-6
    0.00665896    3.9685e-6
    0.00684839   3.76239e-6
    0.00708435   3.53275e-6
    0.00729655   3.34836e-6
    0.00750975   3.18295e-6
    0.00773876   3.02284e-6
    0.00793514   2.90143e-6
    0.00816062   2.77437e-6
    0.00839251   2.65799e-6
    0.00862617   2.55383e-6
    0.00885652   2.46273e-6
    0.00908686   2.38217e-6
     0.0093172   2.31127e-6
    0.00954755   2.24931e-6
    0.00977789   2.19589e-6
     0.0100517   2.14228e-6
     0.0103255   2.09911e-6
     0.0105994   2.06589e-6
     0.0108732   2.04235e-6
      0.011147   2.02838e-6
     0.0113409   2.02334e-6
     0.0116128   2.02587e-6
     0.0118847   2.03847e-6
     0.0121419   2.06024e-6
     0.0123991   2.09238e-6
     0.0126563   2.13597e-6
     0.0129135   2.19241e-6
     0.0131569   2.25933e-6
     0.0134004   2.34143e-6
     0.0135829   2.41513e-6
     0.0137655   2.49904e-6
     0.0139526   2.60018e-6
     0.0140834   2.67967e-6
     0.0142142   2.76792e-6
      0.014345   2.86598e-6
     0.0144758   2.97512e-6
     0.0145412   3.03274e-6
      0.014672   3.16117e-6
     0.0148028   3.30491e-6
     0.0149336   3.46626e-6
       0.01506   3.64153e-6
     0.0151864   3.83883e-6
     0.0153128   4.06181e-6
     0.0154392   4.31488e-6
     0.0155394   4.54026e-6
     0.0156395   4.79126e-6
     0.0157396   5.07176e-6
     0.0158397   5.38647e-6
     0.0159399   5.74097e-6
      0.016015   6.03849e-6
     0.0160901   6.36313e-6
     0.0161652   6.72486e-6
     0.0162402   7.12167e-6
     0.0163153   7.56709e-6
     0.0163904   8.05894e-6
     0.0164405   8.42084e-6
     0.0164906    8.8119e-6
     0.0165406   9.23533e-6
     0.0165907   9.69478e-6
     0.0166408   1.01944e-5
     0.0166846   1.06683e-5
     0.0167284   1.11803e-5
     0.0167722   1.17347e-5
      0.016816   1.23363e-5
     0.0168598   1.29904e-5
     0.0169036   1.37033e-5
     0.0169474   1.44825e-5
     0.0169912   1.53359e-5
     0.0170381   1.63487e-5
     0.0170851   1.74636e-5
     0.0171164   1.82799e-5
     0.0171477   1.91587e-5
     0.0171789   2.01067e-5
     0.0172102   2.11313e-5
      0.017254   2.27153e-5
     0.0172916   2.42168e-5
     0.0173291   2.58938e-5
     0.0173542   2.71101e-5
     0.0173792   2.84181e-5
     0.0174042   2.98271e-5
     0.0174293   3.13478e-5
     0.0174606   3.34109e-5
     0.0174887   3.54724e-5
     0.0175169   3.77232e-5
      0.017545   4.02178e-5
     0.0175732   4.29576e-5
      0.017592   4.49547e-5
      0.017617   4.78465e-5
      0.017642   5.10318e-5
     0.0176671   5.45533e-5
     0.0176921     5.846e-5
     0.0177171   6.28043e-5
     0.0177359   6.63992e-5
     0.0177547   7.03089e-5
     0.0177735    7.4595e-5
     0.0177922   7.92735e-5
      0.017811   8.44319e-5
     0.0178298   9.00944e-5
     0.0178486   9.63784e-5
     0.0178673  0.000103321
     0.0178861  0.000111083
     0.0178986  0.000116746
     0.0179111  0.000122857
     0.0179237  0.000129464
     0.0179362  0.000136622
     0.0179487  0.000144395
     0.0179612  0.000152855
     0.0179737  0.000162084
     0.0179862   0.00017218
     0.0179987  0.000183254
      0.018005  0.000189147
     0.0180175  0.000201933
       0.01803  0.000216065
     0.0180426  0.000231739
     0.0180566  0.000251439
      0.018066  0.000266034
     0.0180754  0.000281961
     0.0180848  0.000299364
     0.0180942  0.000318433
     0.0181036  0.000339385
      0.018113  0.000362479
     0.0181223  0.000388014
     0.0181317  0.000416349
     0.0181388  0.000439691
     0.0181458   0.00046505
     0.0181528  0.000492668
     0.0181599   0.00052282
     0.0181669  0.000555827
      0.018174  0.000592062
      0.018181  0.000631962
     0.0181881  0.000676031
     0.0181951  0.000724736
     0.0182021  0.000779019
     0.0182092  0.000839655
     0.0182139  0.000884094
     0.0182186  0.000932151
     0.0182233   0.00098423
     0.0182279   0.00104078
     0.0182331   0.00110876
     0.0182387   0.00119084
      0.018243   0.00125852
     0.0182472    0.0013322
     0.0182514   0.00141256
     0.0182553    0.0014934
     0.0182591   0.00157734
     0.0182628   0.00166882
     0.0182666   0.00176868
     0.0182703   0.00187776
     0.0182741   0.00199723
     0.0182779   0.00212842
     0.0182816   0.00227292
     0.0182854   0.00243258
     0.0182891    0.0026096
     0.0182929   0.00280657
     0.0182966   0.00302659
     0.0182991   0.00318788
     0.0183016   0.00336233
     0.0183041   0.00355142
     0.0183066    0.0037568
     0.0183091   0.00398041
     0.0183116   0.00422443
     0.0183139   0.00446751
      0.018316   0.00470616
     0.0183181   0.00496429
     0.0183202   0.00524405
     0.0183222   0.00554787
     0.0183243   0.00587845
     0.0183264   0.00623877
     0.0183284   0.00663259
     0.0183303    0.0070187
      0.018332   0.00738992
     0.0183336   0.00779124
     0.0183353   0.00822591
     0.0183369   0.00869744
     0.0183386   0.00920977
     0.0183402   0.00976732
     0.0183419    0.0103756
     0.0183433     0.010964
     0.0183453    0.0118139
     0.0183472    0.0127647
     0.0183485    0.0134624
     0.0183497    0.0142174
      0.018351    0.0150359
     0.0183523    0.0159249
     0.0183535    0.0168311
     0.0183546    0.0177478
     0.0183558    0.0187387
     0.0183569    0.0198115
      0.018358    0.0209752
     0.0183591    0.0222397
     0.0183603    0.0236162
     0.0183614    0.0251177
     0.0183624    0.0265689
     0.0183637    0.0286602
      0.018365    0.0309907
     0.0183659    0.0326939
     0.0183668    0.0345302
     0.0183677    0.0365117
     0.0183685    0.0386525
     0.0183697      0.04184
     0.0183708    0.0451943
      0.018372     0.048914
     0.0183731    0.0530428
     0.0183742    0.0576264
     0.0183754    0.0627134
     0.0183765    0.0683523
     0.0183776    0.0745874
     0.0183787    0.0814545
     0.0183799    0.0889748
      0.018381    0.0971441
     0.0183822     0.106299
     0.0183837     0.119338
     0.0183865      0.14295
     0.0183876     0.152186
     0.0183887     0.159981
     0.0183897     0.166595
     0.0183904     0.170172
     0.0183911     0.172975
     0.0183918     0.174929
     0.0183925      0.17598
      0.018393     0.176164
     0.0183939     0.175402
     0.0183948     0.173184
     0.0183957     0.169609
     0.0183966     0.164829
     0.0183975     0.159034
     0.0183985     0.150968
     0.0184001     0.137984
     0.0184028     0.114393
      0.018404      0.10477
     0.0184051    0.0960711
     0.0184063    0.0879871
     0.0184074    0.0805547
     0.0184085    0.0737736
     0.0184096    0.0676199
     0.0184108    0.0620571
     0.0184119    0.0570392
      0.018413    0.0525181
     0.0184142    0.0484453
     0.0184153    0.0447757
      0.018416    0.0425319
     0.0184169    0.0401002
     0.0184178    0.0378532
     0.0184187    0.0357746
     0.0184195    0.0338498
     0.0184204    0.0320653
     0.0184217    0.0296259
      0.018423    0.0274394
      0.018424    0.0259233
      0.018425    0.0245234
      0.018426    0.0232288
      0.018427    0.0220298
     0.0184285    0.0203915
       0.01843    0.0189231
      0.018431    0.0180278
     0.0184323    0.0169924
     0.0184336    0.0160412
     0.0184348    0.0151656
     0.0184361     0.014358
     0.0184373    0.0136117
     0.0184392    0.0125947
     0.0184411    0.0116857
     0.0184426    0.0110101
     0.0184441    0.0103908
     0.0184457   0.00982151
     0.0184472   0.00929665
     0.0184488   0.00881172
     0.0184503   0.00836304
     0.0184526   0.00775092
     0.0184543   0.00734476
     0.0184561   0.00693805
      0.018458    0.0065642
     0.0184598   0.00621956
     0.0184617   0.00590091
     0.0184644   0.00546622
     0.0184672   0.00507736
     0.0184692   0.00481875
     0.0184714    0.0045592
     0.0184736   0.00431996
     0.0184758   0.00409896
      0.018479    0.0037978
     0.0184823   0.00352851
     0.0184856   0.00328676
     0.0184881   0.00311881
     0.0184919   0.00288995
     0.0184956   0.00268531
     0.0184994   0.00250161
     0.0185031    0.0023361
     0.0185069   0.00218645
     0.0185107   0.00205071
     0.0185144   0.00192721
     0.0185182   0.00181453
     0.0185219   0.00171144
     0.0185257   0.00161699
     0.0185297   0.00152528
     0.0185336   0.00144093
      0.018539    0.0013386
     0.0185443   0.00124683
     0.0185498   0.00116137
     0.0185555   0.00108185
     0.0185612   0.00101023
     0.0185669  0.000945482
     0.0185721  0.000891773
     0.0185792  0.000826091
     0.0185862   0.00076742
     0.0185915   0.00072746
     0.0185974  0.000686704
     0.0186032  0.000649189
     0.0186091   0.00061467
     0.0186167   0.00057377
     0.0186238  0.000539546
     0.0186308  0.000508306
     0.0186378  0.000479715
     0.0186449   0.00045348
     0.0186543  0.000421732
     0.0186637  0.000393219
      0.018673  0.000367517
     0.0186824  0.000344266
     0.0186918  0.000323167
     0.0187012   0.00030396
     0.0187106  0.000286426
       0.01872  0.000270376
     0.0187294  0.000255666
     0.0187434  0.000235803
      0.018756  0.000219994
     0.0187685  0.000205736
      0.018781  0.000192833
     0.0187935  0.000181117
      0.018806  0.000170449
     0.0188185  0.000160705
     0.0188311  0.000151783
     0.0188436  0.000143593
     0.0188561  0.000136056
