#ZVView-data-copy:  29-Jan-2019 22:27:06
#=======================================
#
#name:   ENDF/B-VIII.0: MO-92(N,G)MO-93
#X.axis: Incident Energy
#Y.axis: Cross Section
#wdata:  2
#ldata:  15671
#data...
#            X            Y
#          MeV        barns
    1.05656e-8     0.123595
    1.16543e-8     0.117686
    1.28551e-8     0.112061
    1.41796e-8     0.106704
    1.56406e-8     0.101603
    1.72522e-8    0.0967448
    1.90298e-8    0.0921161
    2.09906e-8    0.0877059
    2.31534e-8    0.0835068
    2.52419e-8    0.0799776
       2.53e-8    0.0798857
    2.79068e-8    0.0760659
    3.07823e-8    0.0724288
     3.3954e-8    0.0689623
    3.74525e-8     0.065659
    4.13115e-8    0.0625134
    4.55681e-8    0.0595204
    5.02633e-8    0.0566752
    5.54423e-8    0.0539693
    6.11549e-8    0.0513888
    6.74561e-8    0.0489267
    7.44066e-8    0.0465816
    8.20732e-8    0.0443494
    9.05297e-8    0.0422253
    9.98577e-8    0.0402078
    1.10147e-7    0.0382909
    1.21496e-7     0.036458
    1.34014e-7    0.0347098
    1.47823e-7    0.0330458
    1.63054e-7     0.031462
    1.79855e-7    0.0299544
    1.98386e-7    0.0285192
    2.18827e-7    0.0271552
    2.43077e-7    0.0257711
    2.68123e-7    0.0245357
     2.9575e-7    0.0233591
    3.26223e-7    0.0222392
    3.59836e-7    0.0211731
    3.96913e-7    0.0201583
    4.37809e-7    0.0191986
    4.86303e-7    0.0182158
     5.3641e-7    0.0173418
     5.9168e-7    0.0165097
    6.52645e-7    0.0157175
    7.19891e-7    0.0149636
    7.94067e-7    0.0142459
    8.69792e-7    0.0136179
    9.52693e-7    0.0130087
    1.05086e-6     0.012384
    1.15107e-6    0.0118304
    1.26967e-6    0.0112614
    1.40049e-6    0.0107207
     1.5448e-6    0.0102055
    1.70397e-6   0.00971528
    1.86637e-6   0.00928475
    2.05868e-6   0.00883846
    2.25501e-6   0.00844287
    2.46993e-6   0.00806471
    2.72443e-6   0.00767519
    3.00514e-6   0.00730621
    3.31478e-6   0.00695379
    3.63089e-6   0.00664227
    4.06151e-6   0.00627885
    4.44862e-6   0.00599701
    4.83872e-6   0.00574772
    5.30017e-6   0.00548864
    5.84628e-6   0.00522224
    6.44866e-6   0.00496896
    7.11311e-6   0.00472804
    8.01245e-6   0.00445111
    8.83803e-6   0.00423514
    9.61305e-6   0.00405758
     1.0456e-5   0.00388716
    1.14532e-5   0.00370929
    1.26333e-5     0.003528
     1.3935e-5   0.00335447
    1.51569e-5   0.00321449
    1.62567e-5   0.00309959
    1.76823e-5   0.00296748
    1.92329e-5   0.00284093
    2.07729e-5   0.00272934
    2.25945e-5   0.00261205
    2.49226e-5   0.00248128
    2.72993e-5   0.00236494
    2.94853e-5   0.00227218
    3.20709e-5   0.00217274
    3.51293e-5   0.00207023
    3.82098e-5    0.0019795
    4.12694e-5   0.00189948
    4.45761e-5   0.00182233
    4.88247e-5   0.00173429
    5.34808e-5   0.00165097
    5.81706e-5   0.00157713
    6.41644e-5    0.0014947
    7.02799e-5   0.00142177
    7.64429e-5   0.00135736
    8.25679e-5   0.00130072
     8.8559e-5   0.00125124
    9.56501e-5   0.00119904
   0.000104772   0.00114022
   0.000113959   0.00108904
   0.000123953   0.00104095
   0.000135767  0.000992748
   0.000144605  0.000961757
   0.000151868   0.00093872
   0.000162888  0.000908836
   0.000174707   0.00088287
    0.00018608  0.000863375
   0.000195427  0.000851914
   0.000203816  0.000845171
   0.000213095  0.000841653
   0.000213626  0.000841638
   0.000224367  0.000845419
   0.000233998  0.000856568
   0.000240647  0.000869692
   0.000246917  0.000887502
   0.000252155  0.000906937
   0.000257516  0.000932173
   0.000261149  0.000953275
   0.000264833  0.000978578
    0.00026857   0.00100849
   0.000272359   0.00104479
   0.000276201   0.00108851
   0.000278136   0.00111377
    0.00028184   0.00116907
   0.000284822   0.00122205
   0.000286824   0.00126221
   0.000288841   0.00130697
   0.000290871   0.00135749
   0.000292916   0.00141446
   0.000294953   0.00147824
   0.000296984   0.00154999
   0.000299026   0.00163188
   0.000301078   0.00172577
   0.000302626   0.00180545
    0.00030419   0.00189511
   0.000305754   0.00199569
    0.00030709   0.00209022
   0.000308719   0.00222041
    0.00030994   0.00232892
   0.000311162   0.00244945
   0.000312791   0.00263062
   0.000314162   0.00280399
   0.000315077   0.00293287
   0.000316448   0.00314785
   0.000317287   0.00329378
   0.000318545   0.00353865
   0.000319384   0.00371981
   0.000320218   0.00391773
   0.000321047   0.00413419
   0.000321876   0.00437188
   0.000322704   0.00463412
   0.000323538   0.00492669
   0.000324377   0.00525424
   0.000325216   0.00562032
   0.000325845   0.00592381
   0.000326475   0.00625501
   0.000327147   0.00664404
   0.000327819   0.00707557
    0.00032849   0.00755554
   0.000329162   0.00809126
   0.000329834   0.00868891
   0.000330466   0.00931625
   0.000331077   0.00999758
   0.000331687    0.0107628
   0.000332095    0.0113261
   0.000332502    0.0119377
   0.000332909    0.0126036
   0.000333316    0.0133302
   0.000333805     0.014291
   0.000334294    0.0153642
    0.00033462    0.0161525
   0.000334945     0.017006
   0.000335271    0.0179318
   0.000335597    0.0189382
   0.000335923    0.0200352
    0.00033632    0.0215108
   0.000336717    0.0231613
   0.000336982    0.0243724
   0.000337246     0.025683
   0.000337511    0.0271045
   0.000337776    0.0286508
    0.00033804    0.0303381
   0.000338346    0.0324834
   0.000338651    0.0348715
   0.000338957    0.0375399
    0.00033916    0.0394966
   0.000339364    0.0416139
   0.000339568    0.0439097
   0.000339761     0.046275
   0.000339944    0.0487003
   0.000340128    0.0513251
   0.000340311    0.0541722
   0.000340494    0.0572674
   0.000340677    0.0606407
   0.000340861    0.0643267
   0.000341044    0.0683654
   0.000341207    0.0722891
   0.000341421    0.0779827
   0.000341563    0.0821669
   0.000341706    0.0867027
   0.000341848    0.0916307
   0.000341991    0.0969976
   0.000342133     0.102857
   0.000342276     0.109273
   0.000342444     0.117649
   0.000342556     0.123789
   0.000342668     0.130432
    0.00034278     0.137636
   0.000342892     0.145466
   0.000343004        0.154
   0.000343116     0.163325
   0.000343218     0.172574
   0.000343309     0.181604
   0.000343401     0.191379
   0.000343493     0.201985
   0.000343584     0.213522
   0.000343676     0.226103
   0.000343767     0.239862
   0.000343859     0.254956
   0.000343946       0.2706
   0.000344027     0.286723
   0.000344109     0.304385
    0.00034419     0.323794
   0.000344271     0.345202
   0.000344353     0.368906
   0.000344434     0.395269
   0.000344495     0.417047
   0.000344556      0.44079
   0.000344618     0.466766
   0.000344679     0.495295
    0.00034474     0.526767
   0.000344801     0.561664
   0.000344862     0.600594
   0.000344908     0.632897
   0.000344954     0.668313
   0.000344999     0.707347
   0.000345045     0.750629
   0.000345091     0.798949
   0.000345137     0.853293
   0.000345171      0.89875
   0.000345206     0.948938
    0.00034524      1.00463
   0.000345274      1.06675
   0.000345309       1.1364
   0.000345343      1.21488
   0.000345377      1.30374
     0.0003454      1.36963
   0.000345422       1.4374
   0.000345452      1.54337
   0.000345473      1.62153
   0.000345493      1.70639
   0.000345514      1.79863
   0.000345534      1.89896
   0.000345554      2.00818
   0.000345575      2.12712
   0.000345595      2.25674
   0.000345615      2.39801
   0.000345636      2.55201
   0.000345656      2.71989
   0.000345676      2.90288
   0.000345697      3.10228
   0.000345717       3.3195
   0.000345738        3.556
   0.000345761      3.85728
   0.000345785      4.18929
   0.000345809      4.55478
   0.000345832      4.95658
   0.000345856      5.39769
    0.00034588      5.88114
   0.000345903      6.41011
   0.000345927      6.98775
   0.000345951      7.61737
   0.000345974      8.30213
    0.00034599      8.79085
   0.000346014      9.60098
   0.000346039      10.4788
   0.000346063      11.4276
   0.000346088      12.4501
   0.000346112      13.5491
   0.000346137      14.7267
   0.000346161      15.9847
   0.000346185      17.3245
   0.000346216      19.1153
   0.000346247      21.0347
   0.000346277      23.0811
   0.000346308      25.2505
   0.000346348      28.3239
   0.000346397      32.2576
   0.000346446      36.4116
   0.000346545      45.1986
   0.000346635      53.1357
   0.000346694      58.0061
   0.000346743      61.6636
   0.000346791      64.8683
   0.000346824      66.7045
   0.000346857      68.2697
   0.000346889      69.5418
   0.000346922       70.502
   0.000346963      71.2524
   0.000346999      71.4603
   0.000347029      71.3243
   0.000347065      70.7698
   0.000347104       69.719
   0.000347143      68.2161
   0.000347186      66.1147
   0.000347223       63.885
   0.000347267      60.8811
   0.000347318      56.9433
    0.00034738      51.8136
   0.000347554      36.3365
   0.000347603      32.1915
   0.000347652      28.2676
   0.000347688      25.4998
   0.000347719      23.3204
   0.000347749      21.2633
    0.00034778      19.3322
    0.00034781      17.5295
   0.000347831      16.3992
   0.000347856      15.0659
   0.000347882      13.8201
   0.000347907      12.6599
   0.000347933      11.5828
   0.000347958      10.5859
   0.000347984      9.66606
   0.000348009       8.8197
   0.000348028      8.23091
   0.000348051      7.56685
   0.000348076      6.90379
   0.000348102      6.29888
   0.000348127      5.74817
   0.000348152       5.2479
   0.000348169      4.94055
   0.000348186      4.65283
   0.000348202      4.38372
   0.000348219      4.13218
   0.000348236      3.89721
   0.000348253      3.67784
    0.00034827      3.47315
   0.000348295      3.19167
   0.000348313      3.00229
   0.000348334      2.81105
   0.000348354      2.63555
   0.000348374      2.47451
   0.000348395      2.32676
   0.000348415      2.19118
   0.000348436      2.06675
   0.000348456      1.95252
   0.000348476      1.84759
   0.000348497      1.75115
   0.000348517      1.66245
   0.000348537      1.58079
   0.000348568      1.47014
   0.000348598      1.37199
   0.000348629      1.28469
   0.000348654      1.21916
    0.00034868      1.15941
   0.000348705      1.10479
   0.000348744      1.03123
   0.000348782     0.966277
    0.00034882     0.908555
   0.000348858     0.856942
   0.000348896     0.810511
   0.000348934     0.768505
   0.000348973     0.730294
   0.000349011     0.695365
   0.000349052     0.661243
   0.000349097     0.626208
   0.000349143     0.594244
   0.000349189     0.564948
    0.00034925      0.52947
   0.000349311     0.497514
   0.000349372     0.468577
   0.000349433     0.442254
   0.000349494     0.418213
   0.000349561     0.394425
   0.000349632     0.371107
   0.000349703      0.34988
   0.000349774     0.330489
   0.000349846     0.312719
   0.000349917     0.296389
   0.000349988     0.281341
   0.000350095     0.260885
   0.000350187     0.245118
   0.000350278     0.230769
    0.00035037     0.217671
   0.000350462     0.205679
   0.000350553      0.19467
   0.000350645     0.184537
   0.000350737     0.175189
   0.000350828     0.166546
    0.00035094     0.156837
   0.000351052     0.147966
   0.000351164     0.139838
   0.000351276     0.132372
   0.000351388     0.125496
     0.0003515     0.119149
   0.000351668     0.110504
   0.000351795     0.104572
   0.000351938    0.0984832
    0.00035208    0.0929151
   0.000352223    0.0878098
   0.000352366    0.0831174
   0.000352508    0.0787944
   0.000352651     0.074803
   0.000352864    0.0693663
   0.000353048    0.0651686
   0.000353231    0.0613442
   0.000353414    0.0578498
   0.000353597    0.0546484
   0.000353781     0.051708
   0.000353964     0.049001
   0.000354147    0.0465031
    0.00035433    0.0441933
   0.000354555    0.0415989
   0.000354778    0.0392288
   0.000355002    0.0370581
   0.000355226    0.0350652
    0.00035545    0.0332315
   0.000355674    0.0315406
    0.00035601      0.02924
   0.000356265    0.0276622
    0.00035655    0.0260429
   0.000356835    0.0245628
    0.00035712     0.023207
   0.000357405     0.021962
    0.00035769    0.0208163
   0.000357975    0.0197595
   0.000358403    0.0183218
    0.00035877    0.0172131
   0.000359136    0.0162041
   0.000359503    0.0152831
   0.000359869    0.0144409
   0.000360236    0.0136688
   0.000360602    0.0129583
   0.000360969    0.0123022
   0.000361335    0.0116961
   0.000361742    0.0110758
    0.00036215    0.0105054
   0.000362557   0.00997941
   0.000363168   0.00926422
   0.000363779    0.0086262
    0.00036439   0.00805479
   0.000365022   0.00752398
   0.000365665    0.0070388
   0.000366308   0.00660223
   0.000366951   0.00620706
   0.000367594    0.0058474
   0.000368226   0.00552504
   0.000368839   0.00523986
   0.000369655   0.00489521
   0.000370472   0.00458718
   0.000371288   0.00430963
    0.00037214   0.00404784
   0.000372991   0.00381133
   0.000373842   0.00359702
   0.000374693   0.00340241
   0.000375508   0.00323234
   0.000376322    0.0030763
   0.000377544   0.00286532
   0.000378443    0.0027255
   0.000379428   0.00258563
   0.000380412   0.00245795
   0.000381397   0.00234115
   0.000382393   0.00223285
   0.000383905   0.00208512
   0.000385417   0.00195423
   0.000386779   0.00184885
   0.000387637    0.0017879
   0.000389354   0.00167669
   0.000390857   0.00158986
    0.00039236   0.00151156
   0.000393361   0.00146376
   0.000395365   0.00137665
   0.000397369   0.00129933
   0.000399096   0.00123966
   0.000400823    0.0011857
    0.00040322    0.0011188
    0.00040571   0.00105773
   0.000407817   0.00101171
   0.000410401  0.000961267
   0.000412909  0.000917804
   0.000415418  0.000878903
   0.000418348   0.00083847
   0.000421279  0.000802575
   0.000425192  0.000760331
   0.000428191  0.000731964
   0.000432542  0.000695726
   0.000436595  0.000666339
   0.000440667  0.000640338
    0.00044474  0.000617296
   0.000448812   0.00059675
   0.000454921  0.000569935
    0.00046103  0.000546662
   0.000467139  0.000526647
   0.000475794  0.000502453
    0.00048591  0.000478581
    0.00049361  0.000463178
   0.000504105  0.000445175
   0.000514798  0.000429591
   0.000525744   0.00041544
   0.000539836  0.000399926
   0.000553006  0.000387389
   0.000566176  0.000376369
   0.000583404  0.000363775
   0.000605686   0.00034981
   0.000627586   0.00033829
   0.000645195  0.000329841
   0.000671535  0.000318892
   0.000702763  0.000307826
   0.000734431  0.000298199
   0.000771451  0.000288549
   0.000815916  0.000279097
   0.000877387  0.000268752
   0.000939639  0.000261143
   0.000986886  0.000256888
    0.00103646  0.000253712
     0.0010962  0.000251434
    0.00113992  0.000250921
    0.00119891  0.000251791
    0.00124181  0.000253435
    0.00128471  0.000256048
    0.00131838  0.000258795
    0.00136534  0.000263927
    0.00140359  0.000269273
    0.00144348   0.00027626
     0.0014845  0.000285247
    0.00151598  0.000293911
    0.00154822  0.000304884
    0.00157006  0.000313883
    0.00158106  0.000318919
    0.00160336  0.000330815
    0.00161847  0.000340281
    0.00163165  0.000349811
    0.00164483  0.000360746
      0.001658  0.000373428
    0.00167447  0.000392458
    0.00168435  0.000405984
    0.00169423  0.000421714
    0.00170411  0.000439871
     0.0017107   0.00045378
    0.00171729  0.000469379
    0.00172387  0.000486978
    0.00173046  0.000506963
    0.00173705  0.000529797
    0.00174232  0.000550533
    0.00174759   0.00057391
    0.00175286  0.000600395
    0.00175813  0.000630549
    0.00176219  0.000656755
    0.00176625  0.000686008
    0.00177043  0.000719907
    0.00177461  0.000758315
    0.00177848  0.000798686
    0.00178236  0.000844507
    0.00178544  0.000885469
    0.00178851  0.000931379
    0.00179158  0.000982354
    0.00179462    0.0010387
    0.00179766   0.00110273
    0.00180046   0.00116967
    0.00180315   0.00124198
    0.00180584    0.0013236
    0.00180778   0.00138935
    0.00180973   0.00146163
    0.00181167   0.00154121
    0.00181361   0.00162941
    0.00181555   0.00172742
    0.00181749   0.00183676
    0.00181943   0.00195919
    0.00182088   0.00206093
    0.00182239   0.00217621
    0.00182391   0.00230539
    0.00182544   0.00244849
    0.00182697   0.00260766
    0.00182849   0.00278525
    0.00182996   0.00297537
     0.0018313   0.00316856
    0.00183264   0.00338399
    0.00183398   0.00362528
    0.00183531   0.00389644
    0.00183621   0.00409618
    0.00183744   0.00440118
    0.00183863   0.00472931
    0.00183942   0.00497075
    0.00184021   0.00523269
      0.001841   0.00551744
    0.00184179   0.00582779
    0.00184258   0.00616687
    0.00184331   0.00650603
    0.00184397   0.00684068
    0.00184462    0.0072033
    0.00184528   0.00759717
    0.00184594     0.008026
     0.0018466   0.00849386
    0.00184726   0.00900541
    0.00184792   0.00956639
    0.00184851    0.0101193
    0.00184904    0.0106538
    0.00184956    0.0112334
    0.00185009    0.0118634
    0.00185062    0.0125497
    0.00185115    0.0132993
    0.00185167    0.0141202
     0.0018522    0.0150218
    0.00185266    0.0158853
    0.00185325    0.0171122
    0.00185365    0.0180124
    0.00185404    0.0189871
    0.00185444    0.0200448
    0.00185483    0.0211955
    0.00185523    0.0224508
    0.00185562     0.023824
    0.00185595    0.0250695
    0.00185628    0.0264176
    0.00185661      0.02788
    0.00185694      0.02947
    0.00185727    0.0312029
     0.0018576    0.0330966
    0.00185793    0.0351717
    0.00185826    0.0374524
    0.00185852     0.039444
    0.00185879     0.041602
    0.00185905     0.043946
    0.00185931     0.046498
    0.00185958     0.049284
    0.00185984    0.0523334
     0.0018601    0.0556815
    0.00186037    0.0593689
    0.00186066    0.0639839
    0.00186086    0.0673737
    0.00186106    0.0710475
    0.00186126     0.075039
    0.00186145    0.0793869
    0.00186165    0.0841364
    0.00186185    0.0893403
    0.00186203    0.0945629
     0.0018622    0.0997346
    0.00186236     0.105361
    0.00186253     0.111499
    0.00186269     0.118216
    0.00186285     0.125593
    0.00186302     0.133724
    0.00186318     0.142726
    0.00186333      0.15169
    0.00186346      0.16045
     0.0018636     0.170072
    0.00186373     0.180694
    0.00186386     0.192492
    0.00186399     0.205693
    0.00186409      0.21669
    0.00186419     0.228802
    0.00186429     0.242232
    0.00186438     0.255915
    0.00186446     0.270432
    0.00186455     0.286635
    0.00186464     0.304855
    0.00186472     0.325487
    0.00186478     0.340821
    0.00186484     0.357623
     0.0018649     0.376084
    0.00186495     0.396435
    0.00186501     0.418931
    0.00186507     0.443875
    0.00186513     0.471593
    0.00186519     0.502471
    0.00186524      0.53693
    0.00186528     0.564016
    0.00186533     0.593365
    0.00186537     0.625199
    0.00186541     0.659735
    0.00186545     0.697237
    0.00186549     0.737952
    0.00186553     0.782179
    0.00186557      0.83021
    0.00186561     0.882405
    0.00186565     0.939083
     0.0018657      1.00064
    0.00186574      1.06745
    0.00186578      1.13997
    0.00186582      1.21862
    0.00186586      1.30389
     0.0018659      1.39626
    0.00186594      1.48594
    0.00186598      1.58218
    0.00186601      1.68543
    0.00186605      1.79608
    0.00186609      1.91464
    0.00186612      2.04148
    0.00186616      2.17714
     0.0018662      2.32203
    0.00186623      2.47674
    0.00186627      2.64167
    0.00186631      2.81739
    0.00186636      3.10224
    0.00186642      3.41413
    0.00186648      3.75486
    0.00186652      4.06907
    0.00186657      4.37618
    0.00186661      4.70321
    0.00186667      5.17172
    0.00186672      5.67854
    0.00186678      6.22524
    0.00186684      6.81279
     0.0018669      7.44223
    0.00186696      8.11402
    0.00186702      8.97693
    0.00186709      9.90099
    0.00186716      10.8854
    0.00186723      11.9279
    0.00186732      13.4033
    0.00186743      15.2544
    0.00186754      17.2045
    0.00186776      21.3411
    0.00186794      24.7234
    0.00186807      26.9893
    0.00186818      28.7519
    0.00186827      30.1075
    0.00186836      31.1843
    0.00186845      32.2156
    0.00186853      32.9046
    0.00186863      33.5361
    0.00186873      33.8748
     0.0018688      33.9512
    0.00186888      33.8481
    0.00186898       33.477
    0.00186908      32.8133
    0.00186916      32.1007
    0.00186925      31.0437
    0.00186934      29.9262
    0.00186944      28.4801
    0.00186955      26.5639
    0.00186968      24.2239
    0.00187005       17.312
    0.00187017      15.1855
    0.00187027      13.5029
    0.00187035      12.1638
    0.00187042      11.0731
     0.0018705      10.0442
    0.00187057      9.07967
    0.00187064      8.18076
    0.00187071      7.34796
    0.00187077      6.72519
    0.00187083      6.14419
    0.00187088      5.60386
    0.00187094      5.10314
      0.001871      4.64043
    0.00187104      4.31748
    0.00187109      4.01443
    0.00187113      3.73045
    0.00187117       3.4649
    0.00187123      3.14894
    0.00187128      2.86036
    0.00187132      2.68231
    0.00187136      2.51505
    0.00187139       2.3582
    0.00187143      2.21118
    0.00187147      2.07356
    0.00187151      1.94476
    0.00187154      1.82442
    0.00187158      1.71201
    0.00187162      1.60715
    0.00187165      1.50934
    0.00187169      1.41822
    0.00187173      1.33335
    0.00187176      1.25438
    0.00187181      1.16528
    0.00187185      1.08379
     0.0018719      1.00928
    0.00187195      0.94122
    0.00187199     0.879031
    0.00187204     0.822252
    0.00187208       0.7704
    0.00187213     0.723061
    0.00187217     0.679812
    0.00187222     0.640309
    0.00187226       0.6042
    0.00187231     0.571185
    0.00187235      0.54096
     0.0018724      0.51328
    0.00187244     0.487895
    0.00187249     0.464596
    0.00187255     0.437629
     0.0018726     0.413351
    0.00187266     0.391432
    0.00187272     0.371592
    0.00187278     0.353574
    0.00187283     0.337166
    0.00187292     0.315153
    0.00187301     0.295788
    0.00187309     0.278622
    0.00187318       0.2633
    0.00187327     0.249525
    0.00187335     0.237063
    0.00187344     0.225204
    0.00187354     0.213459
    0.00187364     0.202774
    0.00187374        0.193
    0.00187387      0.18118
      0.001874     0.170539
    0.00187414     0.160901
    0.00187427     0.152126
     0.0018744     0.144102
    0.00187455      0.13586
    0.00187471      0.12755
    0.00187488     0.120018
    0.00187504     0.113164
    0.00187521     0.106905
    0.00187537     0.101171
    0.00187554    0.0959032
     0.0018757    0.0910504
    0.00187589    0.0859259
     0.0018761    0.0806526
    0.00187632    0.0758636
    0.00187653       0.0715
    0.00187675    0.0675116
    0.00187696    0.0638555
    0.00187717    0.0604951
    0.00187739    0.0573989
    0.00187763    0.0542234
    0.00187789    0.0510218
    0.00187815    0.0481012
    0.00187842    0.0454292
    0.00187868     0.042978
    0.00187894    0.0407237
    0.00187921    0.0386457
     0.0018796    0.0358202
    0.00187993    0.0337001
    0.00188026    0.0317663
    0.00188059    0.0299975
    0.00188092    0.0283754
    0.00188125     0.026884
    0.00188158    0.0255096
    0.00188207    0.0236417
    0.00188245    0.0223482
    0.00188288    0.0210128
    0.00188331    0.0197961
    0.00188374    0.0186844
    0.00188417    0.0176659
    0.00188459    0.0167303
    0.00188502    0.0158691
    0.00188545    0.0150744
    0.00188592    0.0142651
    0.00188644     0.013453
    0.00188696    0.0127102
    0.00188748     0.012029
      0.001888    0.0114029
    0.00188852     0.010826
     0.0018893    0.0100422
    0.00188981   0.00956776
    0.00189042   0.00906059
    0.00189102   0.00859445
    0.00189162   0.00816502
    0.00189252   0.00758158
    0.00189342   0.00706156
    0.00189432   0.00659605
    0.00189508   0.00623994
    0.00189601   0.00584864
    0.00189693   0.00549516
    0.00189785   0.00517441
    0.00189877   0.00488316
     0.0018997   0.00461833
    0.00190062   0.00437634
    0.00190154   0.00415418
    0.00190249   0.00394371
    0.00190347   0.00374479
    0.00190445   0.00356217
    0.00190592   0.00331503
    0.00190739   0.00309571
    0.00190886    0.0029002
    0.00191032   0.00272618
    0.00191177   0.00257145
    0.00191321   0.00243155
    0.00191466   0.00230469
     0.0019161   0.00218935
    0.00191755   0.00208418
    0.00191913   0.00197909
    0.00192072   0.00188359
    0.00192283   0.00176925
    0.00192495   0.00166762
    0.00192694   0.00158177
    0.00192882   0.00150879
     0.0019307   0.00144244
    0.00193352    0.0013538
    0.00193561   0.00129513
    0.00193875   0.00121683
    0.00194189   0.00114861
    0.00194504   0.00108884
    0.00194818   0.00103623
    0.00195027   0.00100465
    0.00195423  0.000951456
    0.00195818  0.000905377
    0.00196213  0.000865338
    0.00196608  0.000830343
    0.00197105  0.000792451
    0.00197602  0.000760179
    0.00198068  0.000733988
    0.00198535  0.000711253
    0.00198998  0.000691567
    0.00199693  0.000666737
    0.00200384  0.000646372
    0.00201076  0.000629812
    0.00201652  0.000618311
     0.0020269  0.000602142
    0.00203542  0.000592351
    0.00204394  0.000585206
    0.00205246   0.00058031
    0.00206524  0.000576689
     0.0020695  0.000576172
    0.00208228    0.0005774
    0.00209506  0.000581634
    0.00210791  0.000589202
    0.00212076  0.000599707
    0.00213361  0.000613817
    0.00214646  0.000631503
    0.00215503  0.000645857
     0.0021636   0.00066256
    0.00217287  0.000683778
    0.00218215  0.000708972
    0.00219143  0.000739076
    0.00219838  0.000765802
    0.00220539   0.00079714
    0.00221243  0.000834398
    0.00221712  0.000863052
    0.00222211  0.000897876
    0.00222476  0.000918049
    0.00223006  0.000963716
    0.00223404   0.00100309
    0.00223801   0.00104795
    0.00224138   0.00109083
    0.00224474   0.00113917
    0.00224804   0.00119275
     0.0022512   0.00125097
    0.00225436   0.00131717
    0.00225745   0.00139105
     0.0022605   0.00147488
    0.00226254   0.00153792
    0.00226464   0.00161001
    0.00226682   0.00169298
    0.00226899   0.00178604
    0.00227116   0.00189091
    0.00227324   0.00200446
    0.00227523   0.00212706
    0.00227672   0.00222955
    0.00227821   0.00234245
     0.0022797   0.00246717
    0.00228133   0.00261849
    0.00228302   0.00279618
    0.00228414   0.00292786
    0.00228527   0.00307161
    0.00228639   0.00322896
    0.00228752   0.00340172
    0.00228865     0.003592
    0.00228967   0.00378283
     0.0022906   0.00397118
    0.00229153   0.00417648
    0.00229246   0.00440079
    0.00229338   0.00464686
    0.00229431   0.00491779
    0.00229524   0.00521673
    0.00229617   0.00554778
    0.00229693   0.00584902
    0.00229784   0.00624279
    0.00229875   0.00668274
    0.00229965   0.00717638
    0.00230026   0.00753977
    0.00230086   0.00793427
    0.00230147   0.00836353
    0.00230225   0.00897781
    0.00230303   0.00966821
    0.00230355    0.0101771
    0.00230408    0.0107303
     0.0023046    0.0113329
    0.00230512    0.0119911
    0.00230564     0.012712
    0.00230629    0.0137039
    0.00230672    0.0144349
    0.00230715    0.0152291
    0.00230758    0.0160943
    0.00230801    0.0170389
    0.00230844    0.0180734
    0.00230887    0.0192095
    0.00230925    0.0203104
    0.00230975    0.0219013
    0.00231008    0.0230726
    0.00231041    0.0243445
    0.00231074    0.0257288
    0.00231107    0.0272392
     0.0023114    0.0288919
    0.00231174    0.0307053
    0.00231213     0.033125
     0.0023124    0.0349063
    0.00231266    0.0368405
    0.00231293    0.0389458
    0.00231319    0.0412434
    0.00231346    0.0437578
    0.00231372    0.0465178
    0.00231396    0.0492595
