#ZVView-data-copy:  31-Jul-2018 16:22:11
#=======================================
#
#name:   ENDF/B-VIII.0: XE-132(N,G)XE-133
#X.axis: Incident Energy
#Y.axis: Cross Section
#wdata:  2
#ldata:  2829
#data...
#            X            Y
#          MeV        barns
    2.79068e-8     0.429067
    3.07823e-8     0.408523
     3.3954e-8     0.388986
    3.74525e-8     0.370401
    4.13115e-8     0.352679
    4.55681e-8     0.335776
    5.02633e-8     0.319675
    5.54423e-8     0.304349
    6.11549e-8     0.289768
    6.74561e-8     0.275924
    7.44066e-8     0.262745
    8.20732e-8     0.250146
    9.05297e-8      0.23814
    9.98577e-8     0.226712
    1.10147e-7     0.215834
    1.21496e-7     0.205478
    1.34014e-7     0.195635
    1.47823e-7     0.186303
    1.63054e-7      0.17736
    1.79855e-7     0.168836
    1.98386e-7     0.160722
    2.18827e-7     0.152998
    2.41375e-7     0.145644
    2.66245e-7     0.138644
    2.93678e-7     0.132027
    3.23938e-7     0.125675
    3.57316e-7      0.11962
    3.94132e-7     0.113853
    4.34743e-7     0.108365
    4.79537e-7     0.103138
    5.28947e-7     0.098166
     5.9168e-7    0.0927999
    6.57249e-7    0.0879931
    7.30048e-7    0.0834411
     8.0527e-7    0.0793988
    8.88242e-7    0.0755429
    9.79764e-7    0.0718761
    1.08072e-6    0.0683804
    1.18378e-6    0.0652949
     1.3149e-6    0.0618979
    1.44029e-6    0.0590844
    1.57757e-6    0.0563947
    1.74011e-6    0.0536192
    1.91941e-6    0.0509864
    2.11718e-6    0.0484693
    2.33533e-6    0.0460788
    2.59412e-6    0.0436409
    2.84137e-6    0.0416227
    3.11233e-6    0.0396911
    3.38526e-6    0.0379775
    3.73407e-6    0.0360607
    4.11881e-6    0.0342387
     4.5432e-6    0.0325011
    5.11762e-6    0.0304994
    5.64492e-6    0.0289365
    6.13994e-6    0.0276501
    6.67836e-6    0.0264138
    7.26399e-6    0.0252215
    8.01245e-6    0.0238943
    8.77655e-6    0.0227111
    9.47932e-6    0.0217679
    1.03106e-5    0.0207561
    1.12147e-5    0.0197881
    1.21982e-5    0.0188615
    1.31755e-5    0.0180439
    1.42305e-5    0.0172574
    1.53708e-5    0.0164982
    1.68358e-5    0.0156403
    1.83121e-5    0.0148823
    2.00585e-5    0.0141018
    2.22802e-5    0.0132513
     2.4234e-5    0.0126076
    2.61757e-5    0.0120461
     2.8075e-5    0.0115603
    3.01122e-5    0.0111005
    3.22971e-5    0.0106639
    3.43979e-5    0.0102935
    3.66372e-5   0.00994614
    3.90203e-5   0.00962354
    4.15605e-5   0.00932669
    4.48884e-5   0.00900493
    4.78105e-5   0.00878147
    5.09205e-5   0.00859615
    5.38554e-5   0.00847734
    5.65634e-5   0.00840994
     5.9355e-5   0.00838558
    6.19028e-5   0.00841153
    6.41109e-5   0.00847073
    6.63944e-5   0.00857323
    6.82811e-5   0.00869124
    7.02213e-5   0.00884996
    7.27261e-5   0.00912348
    7.42687e-5   0.00933275
    7.58478e-5   0.00958668
    7.74567e-5   0.00989106
    7.91036e-5    0.0102607
    8.07815e-5    0.0107068
    8.19212e-5    0.0110599
    8.30769e-5    0.0114608
     8.4249e-5    0.0119205
    8.54376e-5     0.012452
     8.6643e-5    0.0130675
    8.78653e-5    0.0137818
    8.87951e-5    0.0143961
    8.97335e-5     0.015092
    9.06808e-5    0.0158813
    9.16369e-5    0.0167826
    9.26065e-5    0.0178197
    9.35853e-5    0.0190147
    9.42408e-5    0.0199182
    9.49056e-5    0.0209247
    9.55704e-5    0.0220318
    9.62445e-5     0.023283
    9.69187e-5    0.0246793
    9.76024e-5    0.0262672
    9.81151e-5    0.0275887
    9.86327e-5    0.0290595
    9.91527e-5    0.0306605
    9.96727e-5    0.0324507
     0.0001002    0.0344477
   0.000100727    0.0366769
   0.000101257    0.0391877
   0.000101792    0.0420314
   0.000102148    0.0441269
   0.000102505    0.0464062
   0.000102866    0.0489264
   0.000103228    0.0516827
    0.00010359    0.0547063
   0.000103951    0.0580301
   0.000104318    0.0617445
   0.000104684    0.0658713
   0.000105051    0.0704721
   0.000105326    0.0742785
   0.000105602    0.0784435
   0.000105879    0.0829881
   0.000106155      0.08795
   0.000106432    0.0934164
   0.000106709    0.0994528
   0.000106987     0.106182
    0.00010727     0.113774
   0.000107553     0.122261
   0.000107836     0.131787
   0.000108024     0.138779
   0.000108213     0.146366
   0.000108401     0.154632
   0.000108576      0.16297
   0.000108751     0.172025
   0.000108926     0.181883
   0.000109101     0.192642
   0.000109275     0.204418
    0.00010945      0.21734
   0.000109625     0.231562
     0.0001098     0.247253
   0.000109976     0.264778
   0.000110153     0.284287
   0.000110329     0.306112
   0.000110447      0.32213
   0.000110564     0.339471
   0.000110682     0.358282
   0.000110794     0.377766
   0.000110901     0.397869
   0.000111008     0.419653
   0.000111115      0.44331
   0.000111221     0.469064
   0.000111328     0.497171
   0.000111435     0.527928
   0.000111542     0.561681
   0.000111638     0.594954
   0.000111724     0.627117
   0.000111809     0.662005
   0.000111895     0.699935
    0.00011198     0.741275
   0.000112066     0.786447
   0.000112151     0.835943
   0.000112237     0.890331
   0.000112312     0.942457
   0.000112408      1.01658
   0.000112472      1.07102
   0.000112536      1.13002
     0.0001126      1.19411
   0.000112664      1.26391
   0.000112728      1.34013
   0.000112793      1.42359
   0.000112846      1.49938
   0.000112899      1.58151
   0.000112953      1.67072
   0.000113006      1.76786
    0.00011306      1.87392
   0.000113113      1.99002
   0.000113167      2.11751
    0.00011322      2.25795
   0.000113263      2.38087
   0.000113306      2.51437
   0.000113348      2.65972
   0.000113391      2.81841
   0.000113434      2.99218
   0.000113477      3.18305
   0.000113519      3.39343
   0.000113562      3.62616
   0.000113594      3.81743
   0.000113626       4.0249
   0.000113658      4.25055
    0.00011369      4.49669
   0.000113722      4.76607
   0.000113754      5.06193
   0.000113786      5.38818
   0.000113818      5.74959
   0.000113845      6.08186
   0.000113872      6.44682
   0.000113899      6.84967
   0.000113925      7.29681
   0.000113952      7.79644
   0.000113972      8.21177
   0.000113992      8.66788
   0.000114012      9.17152
   0.000114032      9.73087
   0.000114051      10.3122
    0.00011407      10.9609
   0.000114088      11.6894
   0.000114102      12.2969
   0.000114116       12.965
    0.00011413      13.7023
   0.000114144      14.5186
   0.000114159      15.4255
   0.000114173      16.4358
   0.000114182       17.174
   0.000114195      18.3299
   0.000114209      19.6191
   0.000114222      21.0596
   0.000114232      22.2513
   0.000114242      23.5487
   0.000114252      24.9619
   0.000114262      26.5015
   0.000114273       28.297
   0.000114283      30.2651
   0.000114293      32.2822
   0.000114303        34.48
   0.000114313      36.8743
   0.000114323      39.4813
   0.000114333      42.1219
   0.000114342      44.9773
   0.000114353      48.5707
   0.000114364       52.497
   0.000114376      57.2264
   0.000114385      61.2741
   0.000114394      65.6296
   0.000114404      70.3109
   0.000114414      75.7089
   0.000114424      81.9278
   0.000114435      88.6489
   0.000114446       95.899
   0.000114457      103.705
   0.000114467      112.092
   0.000114478      121.084
   0.000114489      130.703
   0.000114499      140.969
    0.00011451        151.9
   0.000114521       163.51
   0.000114531      175.811
   0.000114547      195.573
   0.000114563      216.912
   0.000114579      239.806
   0.000114595      264.214
   0.000114612      290.054
   0.000114633      326.543
    0.00011466      374.908
   0.000114697      446.019
   0.000114744      535.343
   0.000114776      594.141
   0.000114802      636.286
   0.000114819      661.501
   0.000114836      683.939
   0.000114853      703.233
    0.00011487       719.06
   0.000114887      731.148
   0.000114904      739.289
   0.000114923      743.518
    0.00011493       743.81
   0.000114943      742.555
   0.000114961      736.697
   0.000114981      724.961
   0.000115002      707.516
   0.000115018      690.072
   0.000115036      667.404
   0.000115057      637.654
    0.00011508      598.652
   0.000115108      549.449
   0.000115153      463.253
   0.000115195      383.716
   0.000115221      336.882
   0.000115238      307.114
   0.000115259      271.898
   0.000115278      243.113
   0.000115292      222.294
   0.000115307      202.725
   0.000115321      184.425
   0.000115336      167.395
   0.000115347       155.02
    0.00011536      141.793
   0.000115372      129.521
   0.000115385      118.173
   0.000115398      107.713
   0.000115408      100.427
   0.000115417      93.6018
   0.000115427      87.2162
   0.000115437      81.2534
   0.000115447      75.2466
   0.000115459      68.8697
   0.000115471      63.0492
   0.000115483      57.7474
   0.000115495      52.9266
   0.000115507      48.5508
   0.000115519      44.5837
   0.000115531      40.9928
   0.000115543      37.7456
   0.000115555      34.8122
   0.000115567      32.1637
   0.000115576      30.4132
   0.000115585       28.668
   0.000115595      27.0573
   0.000115604      25.5706
   0.000115613      24.1982
   0.000115623       22.931
   0.000115632      21.7604
   0.000115646      20.1688
    0.00011566      18.7526
   0.000115674      17.4906
   0.000115688      16.3634
   0.000115702      15.3543
   0.000115716      14.4483
   0.000115733      13.4866
   0.000115751      12.5701
   0.000115769      11.7609
   0.000115787      11.0425
   0.000115805      10.4009
   0.000115823      9.82476
   0.000115841      9.30448
   0.000115859      8.83218
   0.000115877      8.40136
   0.000115901      7.88216
   0.000115921      7.49087
   0.000115945      7.06369
   0.000115969      6.67632
   0.000115993      6.32327
   0.000116025      5.89832
   0.000116058      5.51804
    0.00011609      5.17577
   0.000116122      4.86619
   0.000116154      4.58497
   0.000116188      4.30816
   0.000116226      4.03829
   0.000116263      3.79389
   0.000116301      3.57172
   0.000116338      3.36908
   0.000116375      3.18366
   0.000116413      3.01351
    0.00011645      2.85695
   0.000116493      2.69283
   0.000116541      2.52487
   0.000116589      2.37242
   0.000116637      2.23361
   0.000116685      2.10682
   0.000116734      1.99068
   0.000116782      1.88403
    0.00011683      1.78583
   0.000116883      1.68558
   0.000116942      1.58487
   0.000117001      1.49303
   0.000117059      1.40903
   0.000117118      1.33201
   0.000117177       1.2612
   0.000117236      1.19595
   0.000117295      1.13568
   0.000117361      1.07259
   0.000117436      1.00802
   0.000117511     0.949131
   0.000117586     0.895275
   0.000117661     0.845893
   0.000117735     0.800503
    0.00011781     0.758687
   0.000117885      0.72008
   0.000117965     0.681913
   0.000118051     0.644468
   0.000118136     0.610039
   0.000118222     0.578311
   0.000118307     0.549007
   0.000118435     0.509076
   0.000118564     0.473368
    0.00011866     0.449007
   0.000118767     0.424092
   0.000118874     0.401205
   0.000118981     0.380131
   0.000119087     0.360684
   0.000119248     0.334217
   0.000119408     0.310591
   0.000119531     0.294156
    0.00011967     0.277113
   0.000119809     0.261509
   0.000119948     0.247184
   0.000120087     0.234005
   0.000120226     0.221858
   0.000120365      0.21064
   0.000120573     0.195355
   0.000120733     0.184711
   0.000120894     0.174923
   0.000121054       0.1659
   0.000121294     0.153632
   0.000121535      0.14269
   0.000121775     0.132901
   0.000121957     0.126172
    0.00012216     0.119235
   0.000122363     0.112856
   0.000122566     0.106988
   0.000122769     0.101577
   0.000123074    0.0942124
   0.000123378    0.0876364
   0.000123698    0.0814712
   0.000124024    0.0758304
   0.000124351    0.0707725
   0.000124678    0.0662167
   0.000125004    0.0621064
   0.000125332    0.0583701
   0.000125661    0.0549432
   0.000125991    0.0518178
    0.00012632    0.0489662
    0.00012665     0.046354
   0.000126979    0.0439565
   0.000127387    0.0412631
   0.000127795    0.0388129
   0.000128202    0.0365829
    0.00012861    0.0345497
   0.000129038     0.032606
   0.000129465    0.0308339
   0.000129893    0.0292128
    0.00013032    0.0277259
   0.000130748    0.0263588
   0.000131389     0.024506
    0.00013203    0.0228612
   0.000132729    0.0212692
   0.000133427    0.0198516
   0.000134103    0.0186267
   0.000134735    0.0175953
   0.000135366    0.0166586
   0.000136055    0.0157317
   0.000136772    0.0148587
   0.000137489    0.0140679
   0.000138217    0.0133399
   0.000138944     0.012679
   0.000139921    0.0118814
   0.000140904    0.0111649
   0.000141895    0.0105214
   0.000142892   0.00994147
   0.000143897   0.00941701
   0.000144908    0.0089413
   0.000145927   0.00850853
   0.000146953   0.00811377
   0.000147986    0.0077527
   0.000149546   0.00726673
   0.000151118    0.0068395
   0.000152616   0.00647995
   0.000154076    0.0061689
   0.000155537   0.00588965
   0.000157183   0.00561267
   0.000158844   0.00535868
   0.000159957   0.00520505
   0.000162213   0.00492371
     0.0001643   0.00469718
   0.000166618   0.00447715
   0.000168791   0.00429454
   0.000171172   0.00412094
   0.000173281   0.00397976
   0.000175726   0.00383696
   0.000179462   0.00364617
   0.000181994   0.00353485
   0.000185256   0.00340799
   0.000189195   0.00327719
   0.000193208   0.00316279
   0.000197316   0.00306198
   0.000201502   0.00297634
   0.000207227   0.00287571
     0.0002122   0.00280295
   0.000219727   0.00271673
   0.000225756   0.00266204
   0.000231786   0.00261862
   0.000239482   0.00257724
   0.000248125   0.00254545
   0.000257698   0.00252818
   0.000263363   0.00252424
    0.00027508   0.00253302
   0.000286205   0.00255801
   0.000296862   0.00259813
   0.000307762   0.00265365
   0.000319616   0.00273118
   0.000329227   0.00280903
   0.000340235   0.00291351
    0.00035111   0.00303513
   0.000363234   0.00319583
   0.000373556   0.00335429
    0.00038306   0.00352165
    0.00039422   0.00374644
     0.0004038   0.00396855
   0.000410985   0.00415598
    0.00041817   0.00436145
   0.000425355   0.00459069
    0.00043254   0.00484277
   0.000439725   0.00512541
   0.000445239   0.00536556
   0.000448358    0.0055068
   0.000454683   0.00582237
   0.000461098   0.00617173
    0.00046607     0.006472
    0.00047086   0.00678635
    0.00047565   0.00712811
    0.00048044   0.00750049
    0.00048523   0.00790719
    0.00049002    0.0083525
    0.00049481    0.0088414
     0.0004996   0.00937972
    0.00050439   0.00997431
    0.00050918    0.0106332
    0.00051397    0.0113661
    0.00051876    0.0121834
   0.000522352    0.0128617
   0.000525945    0.0136007
   0.000529538    0.0144133
    0.00053313    0.0153022
   0.000536722    0.0162858
   0.000540315    0.0173683
   0.000543908    0.0185746
     0.0005475    0.0199114
   0.000549895    0.0208909
    0.00055229     0.021948
   0.000554685    0.0230911
    0.00055708    0.0243299
   0.000559475    0.0256754
    0.00056187    0.0271403
   0.000564265    0.0287391
    0.00056666    0.0304888
   0.000569055     0.032409
    0.00057145    0.0345228
   0.000573845    0.0368573
    0.00057624    0.0394442
   0.000578934    0.0426931
   0.000580731    0.0450982
   0.000582527    0.0477208
   0.000584323    0.0505847
   0.000586119    0.0537208
   0.000587916    0.0571646
   0.000589712    0.0609583
   0.000591508    0.0651505
   0.000593304    0.0697995
   0.000595101    0.0749584
   0.000596448     0.079232
   0.000597795    0.0838879
    0.00059903     0.088528
   0.000600265    0.0935749
   0.000601088    0.0971863
   0.000602585      0.10432
   0.000603895     0.111236
   0.000605261      0.11922
   0.000606327     0.126075
     0.0006076     0.135066
   0.000608872     0.145066
   0.000609995     0.154853
   0.000611117     0.165677
   0.000612071     0.175809
   0.000613026     0.186906
   0.000614036     0.199852
   0.000614785     0.210337
   0.000615533     0.221678
   0.000616281     0.233969
    0.00061703      0.24732
   0.000617778     0.261858
   0.000618527     0.277727
   0.000619275     0.295094
   0.000620024     0.314156
   0.000620772      0.33514
    0.00062152     0.358314
   0.000622269     0.383993
   0.000623017     0.412553
   0.000623579     0.436129
    0.00062414     0.461798
   0.000624701     0.489814
   0.000625263     0.520473
   0.000625828     0.554353
     0.0006264     0.592187
   0.000626973     0.634052
   0.000627545     0.680548
   0.000628118     0.732358
    0.00062869     0.790295
    0.00062914     0.840713
   0.000629589     0.896151
   0.000630038     0.957284
   0.000630487      1.02491
   0.000630936      1.09998
   0.000631385      1.18364
   0.000631834      1.27722
   0.000632133      1.34593
   0.000632433      1.42034
   0.000632732       1.5011
   0.000633031      1.58896
   0.000633331      1.68477
     0.0006336      1.77861
   0.000633959      1.91643
   0.000634199      2.01741
   0.000634438      2.12657
   0.000634678      2.24483
   0.000634917      2.37321
   0.000635157      2.51287
   0.000635396      2.66517
   0.000635666      2.85355
   0.000635935      3.06254
   0.000636205      3.29533
   0.000636474      3.55572
   0.000636654      3.74683
   0.000636833      3.95372
   0.000637067      4.24916
   0.000637301      4.57872
   0.000637534      4.94782
    0.00063769      5.21903
   0.000637845      5.51297
   0.000638001      5.83223
   0.000638142      6.14503
    0.00063833      6.60493
   0.000638519      7.11777
   0.000638708      7.69182
   0.000638833      8.11335
   0.000638959      8.56988
   0.000639085      9.06529
   0.000639246      9.76656
   0.000639408      10.5504
   0.000639516      11.1251
   0.000639624      11.7467
   0.000639731      12.4201
   0.000639839       13.151
   0.000639947      13.9458
   0.000640043      14.7116
   0.000640139      15.5391
   0.000640234      16.4347
    0.00064033      17.4054
   0.000640426      18.4588
   0.000640522      19.6037
   0.000640618      20.8496
   0.000640713      22.2068
   0.000640797      23.4949
   0.000640881      24.8852
   0.000640965      26.3867
   0.000641049      28.0086
   0.000641133      29.7605
   0.000641216      31.6524
     0.0006413      33.6939
   0.000641384      35.8946
   0.000641492      38.9721
     0.0006416      42.3427
   0.000641707      46.0163
   0.000641815      49.9947
   0.000641923      54.2688
   0.000642067      60.3845
   0.000642246      68.5412
   0.000642534      81.8843
   0.000642671      87.8577
   0.000642775      91.9142
   0.000642878      95.4645
   0.000642981       98.387
   0.000643084      100.576
   0.000643165      101.722
   0.000643246       102.34
     0.0006433       102.45
   0.000643378      102.182
   0.000643459      101.373
   0.000643539      100.044
    0.00064362      98.2276
   0.000643701      95.9644
   0.000643793      92.9346
   0.000643905      88.6395
   0.000644054      82.2034
   0.000644462      63.3658
   0.000644605       57.054
   0.000644713      52.6039
   0.000644821      48.4365
   0.000644929      44.5695
   0.000645036      41.0077
   0.000645144      37.7461
   0.000645252      34.7724
    0.00064536      32.0696
   0.000645467      29.6182
   0.000645545      27.9924
   0.000645629       26.367
   0.000645713      24.8624
   0.000645797      23.4693
   0.000645881      22.1788
   0.000645964      20.9827
   0.000646048      19.8732
   0.000646174      18.3558
    0.00064627      17.3063
   0.000646366      16.3393
   0.000646461      15.4471
   0.000646557      14.6227
   0.000646653      13.8598
   0.000646797      12.8188
    0.00064694      11.8871
    0.00064706      11.1838
    0.00064718      10.5395
     0.0006473      9.94802
   0.000647419      9.40385
   0.000647539      8.90224
   0.000647659        8.439
   0.000647839        7.808
    0.00064797      7.38851
   0.000648114      6.96775
   0.000648258      6.58143
   0.000648401      6.22594
   0.000648545      5.89811
   0.000648689      5.59518
   0.000648904      5.18229
   0.000649048      4.93169
   0.000649228      4.64302
   0.000649407       4.3788
   0.000649587      4.13636
   0.000649766      3.91334
   0.000649946      3.70772
   0.000650126      3.51772
   0.000650395      3.25874
    0.00065059      3.08892
   0.000650799      2.92036
   0.000651009      2.76515
   0.000651218      2.62191
   0.000651533      2.42695
   0.000651847      2.25284
   0.000652161      2.09672
   0.000652431      1.97541
     0.0006527      1.86429
    0.00065297      1.76224
   0.000653239      1.66831
   0.000653509      1.58165
   0.000653778      1.50156
   0.000654182       1.3923
   0.000654497      1.31533
   0.000654856       1.2349
   0.000655215      1.16161
   0.000655574      1.09465
   0.000655934      1.03335
   0.000656293     0.977083
   0.000656652     0.925271
   0.000657011     0.877408
   0.000657408      0.82868
   0.000657842     0.779803
   0.000658276      0.73508
    0.00065871     0.694094
   0.000659144     0.656491
   0.000659578     0.621916
   0.000660013     0.589989
   0.000660664     0.546424
   0.000661337     0.506192
   0.000662011     0.470224
   0.000662684     0.437942
   0.000663358      0.40886
   0.000664032     0.382568
   0.000664705     0.358721
   0.000665379     0.337026
   0.000666053     0.317232
   0.000666726     0.299123
     0.0006674     0.282514
   0.000668111     0.266431
   0.000668897     0.250195
   0.000669682     0.235391
   0.000670468     0.221856
   0.000671254     0.209449
    0.00067204     0.198048
   0.000673088     0.184232
   0.000674136     0.171804
   0.000675183     0.160585
   0.000676231      0.15043
   0.000677279     0.141246
   0.000678327     0.132835
   0.000679375     0.125139
   0.000680422     0.118089
    0.00068162     0.110733
   0.000682817     0.104038
   0.000684015    0.0979283
   0.000685213    0.0923372
    0.00068641    0.0872079
   0.000687608    0.0824911
   0.000688805    0.0781437
   0.000690003    0.0741283
   0.000691799    0.0686574
   0.000693595    0.0637644
   0.000695391    0.0593729
   0.000697187     0.055415
   0.000698984    0.0518372
    0.00070078    0.0485911
   0.000702576    0.0456383
   0.000704372    0.0429435
   0.000706169    0.0404785
   0.000707965    0.0382172
   0.000709911    0.0359745
   0.000712156     0.033634
   0.000714402       0.0315
   0.000716347    0.0298095
   0.000717545    0.0288267
    0.00071994    0.0270131
   0.000722335    0.0253635
    0.00072473    0.0238587
   0.000727125    0.0224824
    0.00072952    0.0212203
   0.000731915    0.0200602
    0.00073431    0.0189914
   0.000736705    0.0180048
     0.0007391     0.017092
   0.000741495     0.016246
   0.000745088    0.0150905
    0.00074868    0.0140488
   0.000752273     0.013113
   0.000755865    0.0122636
   0.000759458    0.0114953
    0.00076305    0.0107939
   0.000766643    0.0101557
   0.000770235   0.00956999
   0.000773827   0.00903417
    0.00077742   0.00854088
    0.00078221   0.00794326
      0.000787   0.00740458
    0.00079179   0.00691805
    0.00079658   0.00647718
    0.00080137   0.00607647
    0.00080616   0.00571122
    0.00081095   0.00537741
    0.00081574   0.00507154
    0.00082053   0.00479061
    0.00082532   0.00453201
   0.000831906   0.00420913
   0.000837295   0.00396866
   0.000842684   0.00374888
    0.00084927   0.00350295
    0.00085406   0.00333893
   0.000861245   0.00311406
    0.00086843   0.00290946
   0.000875615   0.00272524
     0.0008828   0.00255666
   0.000889985   0.00240392
    0.00089717   0.00226345
   0.000904954   0.00212559
   0.000910941   0.00202731
   0.000919922   0.00189152
    0.00092591   0.00180871
    0.00093549    0.0016869
    0.00094507   0.00157676
   0.000952375   0.00149977
   0.000959679   0.00142824
   0.000966984   0.00136165
   0.000977552   0.00127345
   0.000987342   0.00119863
   0.000997131   0.00113061
    0.00100692   0.00106778
    0.00101345   0.00102891
     0.0010265  0.000957215
    0.00103847  0.000897787
    0.00105045  0.000843733
    0.00106243  0.000794431
     0.0010744  0.000749351
    0.00108637  0.000708034
    0.00109835  0.000670082
    0.00111033  0.000635149
     0.0011223  0.000602929
    0.00113362  0.000574735
    0.00114493   0.00054853
    0.00115625  0.000524138
    0.00116757  0.000501406
    0.00118355   0.00047184
    0.00119954  0.000444942
    0.00121553  0.000420424
    0.00123151  0.000398028
    0.00124876  0.000375993
      0.001266  0.000355922
    0.00128073  0.000340179
    0.00129546  0.000325608
    0.00131019  0.000312105
    0.00133228  0.000293755
    0.00135438   0.00027717
    0.00137647  0.000262476
     0.0013936  0.000252198
    0.00141326  0.000241298
    0.00142898  0.000233233
    0.00144914  0.000223989
    0.00146958  0.000215561
    0.00149945  0.000204725
    0.00152061  0.000198239
    0.00155011  0.000190422
    0.00157198  0.000185739
    0.00159388  0.000181785
    0.00161232  0.000179161
    0.00163076  0.000177149
     0.0016492  0.000175773
    0.00167315  0.000174986
    0.00169676  0.000175408
    0.00171506  0.000176678
    0.00173303  0.000178727
    0.00175099  0.000181838
    0.00176895  0.000185972
    0.00178093  0.000189474
     0.0017929  0.000193625
    0.00180487  0.000198509
    0.00181685  0.000204225
    0.00182883  0.000210892
     0.0018408  0.000218658
    0.00185329  0.000228119
    0.00186578  0.000239201
    0.00187369  0.000247319
     0.0018816  0.000256122
      0.001892  0.000269345
     0.0019024  0.000284568
     0.0019102  0.000297574
     0.0019168  0.000309905
    0.00192081  0.000317748
    0.00192882  0.000335238
    0.00193432  0.000348557
    0.00193981  0.000363101
    0.00194531  0.000378999
    0.00195081  0.000396412
    0.00195571  0.000413366
    0.00196061  0.000431843
    0.00196552  0.000452017
    0.00197202   0.00048172
    0.00197681   0.00050612
    0.00198161  0.000532988
    0.00198641   0.00056254
     0.0019912  0.000595277
      0.001996  0.000631527
    0.00199974  0.000662672
    0.00200349  0.000696583
    0.00200696   0.00073081
    0.00201043  0.000768051
     0.0020139  0.000808658
    0.00201737  0.000852979
    0.00202106  0.000904731
    0.00202474  0.000961981
    0.00202857    0.0010282
     0.0020324   0.00110216
    0.00203533   0.00116478
    0.00203825   0.00123341
    0.00204118   0.00130885
     0.0020441   0.00139199
    0.00204703   0.00148394
    0.00205013   0.00159258
    0.00205225   0.00167459
    0.00205438   0.00176333
    0.00205745   0.00190469
    0.00205935   0.00200166
    0.00206125   0.00210671
    0.00206314   0.00222062
    0.00206497   0.00233991
    0.00206674   0.00246479
     0.0020685   0.00259995
    0.00207026   0.00274632
    0.00207202   0.00290604
    0.00207377   0.00308053
    0.00207553   0.00327159
    0.00207728   0.00348172
    0.00207907     0.003718
    0.00208089   0.00398492
    0.00208271   0.00428244
    0.00208408   0.00452857
    0.00208544   0.00479707
     0.0020868   0.00509106
    0.00208817    0.0054139
    0.00208953   0.00576703
     0.0020909   0.00615755
    0.00209227   0.00659052
    0.00209363   0.00707135
      0.002095   0.00760764
    0.00209636   0.00820831
    0.00209727   0.00864975
    0.00209818   0.00912826
    0.00209909   0.00964813
        0.0021    0.0102143
    0.00210117    0.0110193
    0.00210195    0.0116102
    0.00210273    0.0122494
    0.00210351    0.0129429
    0.00210429    0.0136984
    0.00210507    0.0145238
    0.00210585    0.0154274
    0.00210653    0.0162898
    0.00210741      0.01751
    0.00210829    0.0188738
    0.00210887    0.0198743
    0.00210946    0.0209571
    0.00211004    0.0221316
    0.00211063    0.0234084
    0.00211118    0.0247192
     0.0021117     0.026057
    0.00211222    0.0275072
    0.00211274    0.0290829
    0.00211326    0.0307988
    0.00211378    0.0326724
     0.0021143    0.0347235
    0.00211482    0.0369754
    0.00211528    0.0391315
    0.00211586    0.0421934
