#ZVView-data-copy:  29-Jan-2019 22:37:34
#=======================================
#
#name:   ENDF/B-VIII.0: CR-54(N,G)CR-55
#X.axis: Incident Energy
#Y.axis: Cross Section
#wdata:  2
#ldata:  21403
#data...
#            X            Y
#          MeV        barns
    0.00346907  0.000717776
    0.00371879  0.000675954
    0.00405921  0.000625867
    0.00434915  0.000588315
    0.00463909  0.000554775
    0.00492903  0.000524662
    0.00524965  0.000494872
    0.00554751   0.00046991
    0.00583948  0.000447701
    0.00613145  0.000427477
    0.00642343  0.000409017
     0.0067464  0.000390451
     0.0070568  0.000374219
    0.00740232   0.00035782
    0.00782845  0.000339845
    0.00817526   0.00032701
    0.00846723  0.000317377
    0.00869828  0.000310573
    0.00898822  0.000303328
    0.00921317    0.0002992
    0.00937159  0.000297811
     0.0094244  0.000297614
    0.00958282  0.000299363
    0.00966203  0.000302235
    0.00971484  0.000305328
    0.00976237  0.000309124
     0.0098081  0.000314506
    0.00984686   0.00032079
    0.00988911   0.00033031
    0.00991023  0.000336671
    0.00993864  0.000346922
     0.0099605  0.000357147
    0.00997761  0.000366867
    0.00999472  0.000378502
     0.0100123  0.000393028
     0.0100255  0.000406195
     0.0100402  0.000423646
     0.0100475   0.00043372
     0.0100594  0.000452236
     0.0100683  0.000468463
     0.0100785  0.000489999
     0.0100858  0.000507573
     0.0100931  0.000527431
     0.0101003  0.000549853
      0.010109  0.000580537
     0.0101147     0.000604
     0.0101205  0.000630266
     0.0101264  0.000660795
     0.0101325  0.000696555
     0.0101371  0.000726738
     0.0101417  0.000760352
     0.0101463  0.000797602
     0.0101506  0.000836627
     0.0101548  0.000878712
      0.010159  0.000925624
     0.0101631  0.000978152
     0.0101673   0.00103711
     0.0101715   0.00110485
     0.0101744   0.00115692
     0.0101773   0.00121411
     0.0101802    0.0012771
     0.0101831    0.0013466
      0.010186   0.00142338
     0.0101889    0.0015086
     0.0101918   0.00160372
     0.0101943   0.00169507
     0.0101964   0.00177951
     0.0101986    0.0018717
     0.0102007    0.0019726
     0.0102028   0.00208333
     0.0102049   0.00220519
      0.010207   0.00233967
     0.0102091   0.00248866
     0.0102108   0.00262198
     0.0102128   0.00279144
     0.0102148   0.00298004
     0.0102168   0.00319072
     0.0102188   0.00342705
     0.0102201   0.00360096
     0.0102219   0.00386975
     0.0102237   0.00416112
     0.0102249   0.00437556
     0.0102261   0.00460832
     0.0102273   0.00486156
     0.0102285   0.00513776
     0.0102296   0.00543981
     0.0102308   0.00575184
     0.0102318   0.00607225
     0.0102329   0.00642179
     0.0102339   0.00680413
      0.010235   0.00722354
     0.0102361   0.00768498
     0.0102371    0.0081943
     0.0102382   0.00875841
     0.0102391    0.0092831
     0.0102401   0.00999401
     0.0102409    0.0105164
     0.0102416    0.0110827
     0.0102423    0.0116981
      0.010243    0.0123685
     0.0102438     0.013101
     0.0102445    0.0139033
     0.0102454    0.0149979
      0.010246    0.0158042
     0.0102466    0.0166803
     0.0102472    0.0176346
     0.0102478    0.0186772
     0.0102484    0.0198194
      0.010249    0.0210749
     0.0102495    0.0223794
       0.01025    0.0237272
     0.0102506    0.0252075
     0.0102511    0.0268393
     0.0102516    0.0286459
     0.0102522    0.0306551
     0.0102526    0.0323155
     0.0102529    0.0341268
     0.0102533    0.0361111
     0.0102537    0.0379155
     0.0102541    0.0402897
     0.0102545    0.0429293
     0.0102549    0.0458851
     0.0102552    0.0483485
     0.0102555    0.0510611
     0.0102558    0.0540672
     0.0102561    0.0574191
     0.0102564    0.0611848
     0.0102566    0.0654446
     0.0102569    0.0690307
     0.0102571    0.0730044
     0.0102573    0.0774312
     0.0102575    0.0823817
     0.0102578    0.0879451
      0.010258    0.0942189
     0.0102581    0.0988529
     0.0102583     0.103895
     0.0102584     0.109383
     0.0102586     0.115373
     0.0102587     0.121908
     0.0102589     0.129051
      0.010259     0.136855
     0.0102592     0.144417
     0.0102593     0.152606
     0.0102594     0.161486
     0.0102596     0.171104
     0.0102597     0.181542
     0.0102598     0.192849
     0.0102599     0.205109
     0.0102601     0.218382
     0.0102602     0.232778
     0.0102603     0.248352
     0.0102605     0.265211
     0.0102606     0.283429
     0.0102607     0.303134
     0.0102609     0.324395
      0.010261      0.34734
     0.0102611     0.372051
     0.0102613     0.403218
     0.0102614       0.4371
     0.0102616      0.47392
     0.0102617     0.513837
     0.0102619     0.557077
     0.0102621     0.603799
     0.0102622     0.654216
     0.0102624     0.708441
     0.0102625     0.766768
     0.0102627     0.829238
     0.0102629     0.908795
      0.010263     0.983409
     0.0102632      1.06297
     0.0102633      1.14758
     0.0102635      1.23734
     0.0102636      1.33232
     0.0102639      1.48455
     0.0102641      1.63909
     0.0102644      1.83394
     0.0102646      2.04214
     0.0102649      2.26265
     0.0102652       2.5295
     0.0102656      2.91911
     0.0102666      3.86982
     0.0102671      4.25691
     0.0102674      4.56684
     0.0102678      4.79538
     0.0102681      4.99077
     0.0102684      5.14771
     0.0102687      5.26207
      0.010269      5.33059
     0.0102693      5.35151
     0.0102696      5.33252
     0.0102699      5.27903
     0.0102701      5.19809
     0.0102704      5.07867
     0.0102707      4.90302
      0.010271      4.72142
     0.0102713        4.483
     0.0102717      4.17087
     0.0102721      3.79488
     0.0102731      2.81901
     0.0102735      2.49291
     0.0102738      2.18327
     0.0102741      1.93048
     0.0102744      1.76357
     0.0102746      1.60592
     0.0102748      1.45798
      0.010275      1.31984
     0.0102752      1.19166
     0.0102754      1.09921
     0.0102756      1.01258
     0.0102757     0.931561
     0.0102759     0.856072
     0.0102761     0.785836
     0.0102762      0.72075
     0.0102764     0.660537
     0.0102766     0.605019
     0.0102767      0.55602
     0.0102769     0.510897
     0.0102771     0.469376
     0.0102772     0.431269
     0.0102774     0.396325
     0.0102775     0.364359
     0.0102777     0.335146
     0.0102779     0.308522
      0.010278     0.284239
     0.0102782     0.262163
     0.0102783     0.248579
     0.0102784     0.232987
     0.0102786     0.218596
     0.0102787     0.205305
     0.0102788     0.193047
      0.010279     0.181726
     0.0102791      0.17129
     0.0102792      0.16166
     0.0102794     0.152783
     0.0102795     0.144582
     0.0102796      0.13702
     0.0102798     0.130037
     0.0102799     0.123591
     0.0102801     0.114818
     0.0102803     0.107018
     0.0102804     0.102296
     0.0102806    0.0968662
     0.0102807    0.0919202
     0.0102809    0.0874022
     0.0102811    0.0832705
     0.0102813    0.0777002
     0.0102816    0.0727865
     0.0102818    0.0684248
     0.0102821    0.0645331
     0.0102823    0.0610399
     0.0102826    0.0578891
     0.0102827    0.0559542
     0.0102831    0.0524265
     0.0102833     0.049585
     0.0102836    0.0470131
     0.0102838    0.0454284
     0.0102842    0.0425263
     0.0102846    0.0399322
      0.010285    0.0375959
     0.0102854    0.0354805
     0.0102858    0.0335546
     0.0102862    0.0317945
     0.0102867    0.0296693
     0.0102873    0.0277636
     0.0102878    0.0260459
     0.0102883    0.0244911
     0.0102889    0.0230778
     0.0102894    0.0217891
     0.0102899    0.0206099
     0.0102904    0.0195281
     0.0102911    0.0182958
     0.0102918    0.0171812
     0.0102924    0.0161691
     0.0102931    0.0152473
     0.0102937    0.0144048
     0.0102944     0.013633
     0.0102951    0.0129238
     0.0102957    0.0122706
     0.0102965    0.0115524
     0.0102973    0.0108979
     0.0102981    0.0102995
     0.0102989   0.00975091
     0.0102997   0.00924658
     0.0103005   0.00878192
     0.0103017   0.00815029
     0.0103026   0.00770676
     0.0103036   0.00724454
     0.0103047   0.00682441
     0.0103058   0.00644139
     0.0103068   0.00609121
     0.0103079    0.0057702
     0.0103089    0.0054752
       0.01031   0.00520346
     0.0103112   0.00492257
     0.0103125   0.00463786
     0.0103138   0.00437863
     0.0103151   0.00414192
     0.0103165   0.00392519
     0.0103178   0.00372623
     0.0103191   0.00354318
     0.0103211    0.0032949
     0.0103228   0.00310203
     0.0103245   0.00292716
     0.0103262   0.00276799
     0.0103279   0.00262264
     0.0103297   0.00248954
     0.0103314   0.00236743
     0.0103339   0.00220243
      0.010336   0.00208576
     0.0103383   0.00196375
     0.0103407   0.00185361
      0.010343   0.00175384
     0.0103453   0.00166321
     0.0103477   0.00158062
       0.01035   0.00150516
     0.0103524   0.00143602
     0.0103551    0.0013615
     0.0103584   0.00128413
     0.0103616   0.00121475
     0.0103648   0.00115206
      0.010368    0.0010953
     0.0103712   0.00104398
     0.0103744  0.000997341
     0.0103792  0.000934745
     0.0103835  0.000884656
     0.0103879  0.000839991
     0.0103922  0.000799956
     0.0103966  0.000763957
     0.0104024  0.000721335
      0.010408  0.000685142
     0.0104136  0.000653098
     0.0104192  0.000624579
     0.0104248  0.000599083
     0.0104308  0.000574671
     0.0104369  0.000552838
     0.0104459  0.000524163
     0.0104528  0.000504802
     0.0104607  0.000485428
     0.0104687  0.000468219
     0.0104806  0.000445824
     0.0104926  0.000426661
     0.0105046  0.000410314
     0.0105167  0.000396268
     0.0105287  0.000384133
     0.0105455  0.000369734
     0.0105623  0.000357663
     0.0105791   0.00034746
     0.0105959   0.00033876
      0.010617    0.0003295
     0.0106381   0.00032172
     0.0106698  0.000312238
     0.0106991  0.000305306
     0.0107178  0.000301255
     0.0107551  0.000294724
     0.0108087  0.000287519
     0.0108555  0.000282663
     0.0109134  0.000277752
     0.0110003  0.000272116
     0.0110583  0.000269236
     0.0111741  0.000264736
     0.0113507  0.000259999
     0.0115328  0.000256526
     0.0117756  0.000253621
     0.0121185  0.000252042
     0.0123243  0.000252595
     0.0125424  0.000254743
      0.012706  0.000257859
     0.0127605  0.000259139
     0.0129169  0.000264306
     0.0130342  0.000269859
     0.0131419   0.00027645
     0.0132105  0.000281797
     0.0132791   0.00028823
     0.0133476  0.000296021
     0.0134059  0.000303982
     0.0134643  0.000313494
     0.0135371  0.000328197
     0.0135809  0.000338857
     0.0136271  0.000352263
      0.013658  0.000362522
     0.0136889  0.000374089
      0.013718  0.000386372
     0.0137455  0.000399429
     0.0137729  0.000414141
     0.0138003  0.000430794
     0.0138261  0.000448406
     0.0138501  0.000467037
     0.0138621  0.000477066
     0.0138861  0.000499456
     0.0139169  0.000532814
     0.0139375  0.000558536
     0.0139581  0.000587686
     0.0139787  0.000620703
     0.0139992   0.00065853
      0.014013  0.000686778
     0.0140275   0.00071975
      0.014043   0.00075882
     0.0140554   0.00079375
     0.0140695  0.000837995
     0.0140837  0.000887349
     0.0140953   0.00093233
     0.0141021  0.000960967
     0.0141158   0.00102385
     0.0141261   0.00107639
     0.0141364    0.0011345
     0.0141467   0.00119873
      0.014157   0.00126999
     0.0141673   0.00134933
     0.0141776   0.00143801
     0.0141879   0.00153758
     0.0141982   0.00164988
      0.014205   0.00173292
     0.0142119   0.00182342
     0.0142187   0.00192228
     0.0142256   0.00203058
     0.0142324   0.00214956
     0.0142393   0.00228066
     0.0142462   0.00242559
      0.014253   0.00258638
     0.0142599   0.00276537
     0.0142667   0.00296473
     0.0142719   0.00312995
      0.014277   0.00331119
     0.0142822   0.00351001
     0.0142873   0.00372865
     0.0142925   0.00396984
     0.0142976   0.00423677
     0.0143027   0.00453326
     0.0143079   0.00486382
      0.014313   0.00523392
     0.0143165   0.00550578
     0.0143199   0.00580037
     0.0143233   0.00612031
     0.0143268   0.00646857
     0.0143302   0.00684862
     0.0143336   0.00726443
     0.0143367   0.00767604
     0.0143395   0.00807654
     0.0143423   0.00851021
     0.0143451   0.00898073
     0.0143479   0.00949217
     0.0143507    0.0100491
     0.0143534    0.0106574
     0.0143562    0.0113243
     0.0143587    0.0119698
     0.0143619    0.0129007
      0.014364    0.0135843
     0.0143662    0.0143248
     0.0143683    0.0151287
     0.0143705    0.0160035
     0.0143726    0.0169576
     0.0143748    0.0180011
     0.0143773    0.0193878
     0.0143791    0.0204044
     0.0143808    0.0215043
     0.0143825    0.0226968
     0.0143842    0.0239925
     0.0143859    0.0254037
     0.0143876    0.0269443
     0.0143892    0.0284388
     0.0143912    0.0306047
     0.0143932    0.0330312
     0.0143945    0.0348149
     0.0143959    0.0367488
     0.0143972    0.0388504
     0.0143985    0.0411396
     0.0143998    0.0434104
     0.0144014     0.046804
     0.0144025    0.0492946
     0.0144036    0.0519911
     0.0144047    0.0549175
     0.0144058    0.0580999
     0.0144069    0.0615702
      0.014408     0.065364
     0.0144093    0.0702501
     0.0144106    0.0757124
     0.0144115    0.0797205
     0.0144123     0.084061
     0.0144132    0.0887707
      0.014414     0.093894
     0.0144149    0.0994804
     0.0144157     0.104954
     0.0144164     0.110898
     0.0144172     0.117372
      0.014418     0.124438
     0.0144187     0.132176
     0.0144195     0.140671
     0.0144203     0.150031
     0.0144211     0.160376
     0.0144217       0.1692
     0.0144223     0.178788
     0.0144229     0.189238
     0.0144235     0.200653
     0.0144241     0.213167
     0.0144247     0.226922
     0.0144253     0.242097
     0.0144259     0.258896
     0.0144264     0.274228
     0.0144269     0.291009
     0.0144274     0.309435
     0.0144279     0.329727
     0.0144284     0.352157
     0.0144288     0.377021
     0.0144293     0.404688
     0.0144297     0.427526
       0.01443     0.448821
     0.0144304     0.477201
     0.0144308     0.508344
     0.0144312     0.542579
     0.0144316     0.580279
      0.014432     0.621851
     0.0144324     0.667739
     0.0144328     0.718429
     0.0144332     0.768087
     0.0144335     0.815494
     0.0144338     0.866741
     0.0144341     0.922111
     0.0144344     0.981899
     0.0144347      1.04639
      0.014435      1.11587
     0.0144353      1.19059
     0.0144356      1.26623
      0.014436      1.38173
     0.0144364      1.50787
     0.0144368       1.6449
     0.0144373      1.79293
     0.0144377      1.95178
     0.0144381      2.15037
     0.0144386      2.36195
     0.0144393      2.69956
     0.0144412      3.62538
     0.0144419      3.95359
     0.0144424       4.1508
     0.0144429      4.32465
     0.0144434      4.46847
     0.0144438      4.57947
     0.0144443      4.65678
     0.0144448       4.6982
     0.0144451      4.70528
     0.0144456      4.68472
      0.014446      4.62387
     0.0144464      4.56184
     0.0144468      4.45568
     0.0144472      4.32405
     0.0144477      4.16994
     0.0144483      3.90803
     0.0144489       3.6247
     0.0144508      2.71565
     0.0144514      2.42431
      0.014452      2.15753
     0.0144525      1.95859
     0.0144529      1.77383
     0.0144533      1.64501
     0.0144537      1.50801
     0.0144541      1.38195
     0.0144545      1.26648
     0.0144549       1.1612
     0.0144554      1.06551
     0.0144557     0.999678
      0.014456      0.93212
     0.0144564     0.870075
     0.0144567     0.813145
      0.014457     0.760935
     0.0144574     0.713068
     0.0144577     0.669186
     0.0144581     0.628945
     0.0144585     0.587947
     0.0144589     0.546994
     0.0144593     0.510063
     0.0144597     0.476697
     0.0144601     0.446487
     0.0144606     0.419073
      0.014461     0.394141
     0.0144614     0.371409
     0.0144619      0.34872
     0.0144624     0.326376
     0.0144629      0.30617
     0.0144634     0.287838
     0.0144639     0.271151
     0.0144644     0.255915
     0.0144649     0.241965
     0.0144654     0.229156
     0.0144659     0.216284
     0.0144665      0.20351
     0.0144671     0.191862
     0.0144677     0.181208
     0.0144683     0.171437
     0.0144689     0.162451
     0.0144695     0.154167
     0.0144704     0.142903
     0.0144712     0.134217
      0.014472     0.126314
     0.0144728     0.119099
     0.0144735     0.112495
     0.0144743     0.106432
     0.0144751     0.100854
     0.0144758    0.0957095
     0.0144766    0.0909544
     0.0144776    0.0851523
     0.0144787    0.0798958
     0.0144797    0.0751173
     0.0144807    0.0707606
     0.0144818    0.0667763
     0.0144828    0.0631232
     0.0144838    0.0597648
     0.0144849    0.0566701
     0.0144861    0.0532433
     0.0144873    0.0501209
     0.0144886    0.0472675
     0.0144898    0.0446534
     0.0144911     0.042252
     0.0144923    0.0400413
     0.0144936    0.0380014
     0.0144948    0.0361153
     0.0144963     0.034022
     0.0144978    0.0321077
     0.0144993    0.0303524
     0.0145008    0.0287389
     0.0145023     0.027252
     0.0145038    0.0258789
      0.014506    0.0240076
     0.0145078    0.0227162
     0.0145097    0.0213855
     0.0145116    0.0201699
     0.0145136    0.0190564
     0.0145155    0.0180339
     0.0145174    0.0170928
     0.0145193    0.0162245
     0.0145222    0.0150431
     0.0145246    0.0141748
     0.0145269     0.013381
     0.0145293    0.0126532
     0.0145317    0.0119846
      0.014534     0.011369
     0.0145364    0.0108012
     0.0145399    0.0100283
     0.0145426   0.00949751
     0.0145456   0.00895228
     0.0145486   0.00845367
     0.0145516   0.00799673
     0.0145546   0.00757697
     0.0145576   0.00719048
     0.0145621   0.00666574
     0.0145651   0.00634837
     0.0145685    0.0060137
      0.014572   0.00570591
     0.0145754   0.00542219
     0.0145805   0.00503648
     0.0145857   0.00469251
     0.0145908   0.00438446
      0.014596   0.00410753
     0.0146011   0.00385769
     0.0146063   0.00363153
     0.0146114   0.00342618
     0.0146165   0.00323923
     0.0146219   0.00306214
     0.0146277   0.00288868
     0.0146335   0.00273049
     0.0146393   0.00258634
     0.0146431   0.00249733
     0.0146508   0.00233451
     0.0146577   0.00220491
     0.0146646    0.0020878
     0.0146714   0.00198179
     0.0146783    0.0018857
     0.0146851   0.00179855
      0.014692   0.00171955
     0.0146988   0.00164804
     0.0147057   0.00158352
     0.0147126   0.00152563
     0.0147194    0.0014742
     0.0147263   0.00142923
     0.0147331   0.00139098
     0.0147391   0.00136347
     0.0147451   0.00134205
     0.0147511   0.00132782
     0.0147571   0.00132303
     0.0147622   0.00132827
     0.0147656   0.00133783
      0.014769   0.00135353
     0.0147724   0.00137689
     0.0147758   0.00141004
     0.0147783   0.00144313
     0.0147809   0.00148528
     0.0147834   0.00153902
      0.014785   0.00158036
     0.0147865   0.00162577
      0.014788   0.00167861
     0.0147895   0.00174032
      0.014791   0.00181273
     0.0147926   0.00189823
     0.0147937   0.00197277
     0.0147948   0.00205805
     0.0147959   0.00215618
     0.0147968   0.00223526
     0.0147976   0.00232925
     0.0147985    0.0024351
     0.0147993    0.0025549
     0.0148002   0.00269126
      0.014801   0.00284748
     0.0148017   0.00298023
     0.0148023   0.00312885
      0.014803   0.00329639
     0.0148035   0.00345034
      0.014804   0.00360245
     0.0148044   0.00377162
     0.0148049    0.0039616
     0.0148054   0.00417719
     0.0148058   0.00442535
     0.0148061   0.00461352
     0.0148065   0.00482414
     0.0148068   0.00506203
     0.0148071   0.00533328
     0.0148073   0.00556321
     0.0148076   0.00581998
     0.0148078   0.00610867
      0.014808   0.00643446
     0.0148082   0.00667548
     0.0148084     0.007022
     0.0148086   0.00741067
     0.0148088   0.00784815
      0.014809   0.00834147
     0.0148091   0.00875369
     0.0148093   0.00920569
     0.0148094   0.00970236
     0.0148096    0.0102481
     0.0148097    0.0108486
     0.0148099    0.0115094
     0.0148101    0.0122372
     0.0148102    0.0130376
     0.0148104    0.0139199
     0.0148105    0.0148902
     0.0148107    0.0159585
     0.0148108    0.0171337
      0.014811    0.0184267
     0.0148111    0.0198472
     0.0148113    0.0214079
     0.0148114    0.0231193
     0.0148116    0.0250497
     0.0148117    0.0271686
     0.0148119    0.0294944
      0.014812    0.0320418
     0.0148122    0.0348329
     0.0148124    0.0378828
     0.0148125    0.0412146
     0.0148127    0.0448457
     0.0148128    0.0488044
      0.014813    0.0531069
     0.0148131    0.0577805
     0.0148133    0.0628445
     0.0148134    0.0683309
     0.0148136     0.074257
     0.0148138    0.0806534
     0.0148139    0.0875394
     0.0148141    0.0953399
     0.0148142     0.103735
     0.0148144     0.112764
     0.0148146     0.122447
     0.0148147      0.13282
     0.0148149     0.143902
     0.0148151     0.155725
     0.0148152     0.168293
     0.0148154     0.186274
     0.0148157     0.205667
     0.0148158     0.221936
     0.0148161     0.248031
     0.0148163      0.27615
     0.0148166     0.306313
     0.0148169     0.338428
     0.0148172     0.379878
     0.0148175     0.429536
     0.0148179     0.481952
     0.0148184     0.560125
     0.0148194     0.723774
     0.0148199      0.80062
     0.0148203     0.859328
     0.0148206     0.902903
      0.014821     0.938807
     0.0148213     0.972857
     0.0148216     0.994632
     0.0148219      1.01476
     0.0148222      1.02733
     0.0148225       1.0338
     0.0148227      1.03465
      0.014823      1.03105
     0.0148233      1.01951
     0.0148236      1.00421
     0.0148238     0.987517
     0.0148241        0.959
     0.0148245     0.921858
     0.0148248     0.880546
     0.0148252      0.82402
     0.0148257     0.751814
     0.0148265     0.630142
     0.0148271     0.525187
     0.0148276     0.460374
     0.0148279     0.409017
     0.0148282     0.370057
     0.0148284     0.338189
     0.0148287     0.306088
      0.014829     0.275973
     0.0148292     0.247858
     0.0148295     0.221798
     0.0148297     0.200567
     0.0148299      0.18153
     0.0148301     0.168191
     0.0148302     0.155614
     0.0148304     0.143805
     0.0148306     0.132728
     0.0148307     0.122363
     0.0148309      0.11268
     0.0148311     0.103659
     0.0148312    0.0952668
     0.0148314    0.0874828
     0.0148315    0.0812579
     0.0148317    0.0754393
     0.0148318    0.0700021
     0.0148319    0.0649334
     0.0148321    0.0602067
     0.0148322    0.0558118
     0.0148324     0.051726
     0.0148325    0.0479362
     0.0148326    0.0444187
     0.0148328    0.0411637
     0.0148329    0.0381519
     0.0148331    0.0353709
     0.0148332    0.0328016
     0.0148334    0.0304341
     0.0148335    0.0282523
     0.0148336    0.0262455
     0.0148338    0.0243969
     0.0148339       0.0227
     0.0148341    0.0211415
     0.0148342    0.0197122
     0.0148343    0.0184007
     0.0148345     0.017199
     0.0148346    0.0160976
     0.0148348    0.0150901
     0.0148349    0.0141664
      0.014835    0.0133219
     0.0148352    0.0125486
     0.0148353     0.011841
     0.0148355     0.011193
     0.0148356    0.0106001
     0.0148357    0.0102329
     0.0148359   0.00956002
     0.0148361   0.00896049
     0.0148363   0.00842636
     0.0148364    0.0079494
     0.0148366   0.00752308
     0.0148368   0.00709564
      0.014837   0.00671701
     0.0148373    0.0063802
     0.0148375   0.00607966
     0.0148377   0.00581026
     0.0148379   0.00556789
     0.0148382   0.00528047
