# n + 132Xe: Production of 129Te - Total
# Q-value    = 3.27704E+00 mass= 128.906596
# E-threshold= 0.00000E+00
# # energies =   121
#     E          xs
 1.00000E-11 4.61739E-19
 2.53000E-08 9.17986E-21
 1.00000E-06 1.46015E-21
 1.00000E-05 4.61739E-22
 1.00000E-04 1.46015E-22
 1.50000E-04 1.19220E-22
 2.00000E-04 2.63147E-22
 3.00000E-04 8.03198E-22
 6.00000E-04 5.41119E-21
 7.50000E-04 1.00000E-20
 1.00000E-03 1.00000E-20
 2.00000E-03 1.00000E-20
 3.00000E-03 1.00000E-20
 6.00000E-03 1.00000E-20
 1.00000E-02 1.00000E-20
 2.00000E-02 1.00000E-20
 3.00000E-02 1.00000E-20
 6.00000E-02 1.00000E-20
 1.00000E-01 1.00000E-20
 2.00000E-01 1.00000E-20
 3.00000E-01 1.00000E-20
 4.00000E-01 1.00000E-20
 5.00000E-01 1.00000E-20
 6.00000E-01 1.00000E-20
 7.00000E-01 1.00000E-20
 8.00000E-01 1.00000E-20
 9.00000E-01 1.00000E-20
 1.00000E+00 1.00000E-20
 1.20000E+00 1.00000E-20
 1.40000E+00 5.59675E-12
 1.60000E+00 1.62335E-11
 1.80000E+00 6.43851E-11
 2.00000E+00 2.39169E-10
 2.20000E+00 5.25708E-10
 2.40000E+00 1.85655E-09
 2.60000E+00 4.63529E-09
 2.80000E+00 1.07573E-08
 3.00000E+00 2.61411E-08
 3.20000E+00 4.87752E-08
 3.40000E+00 1.02909E-07
 3.60000E+00 1.95100E-07
 3.80000E+00 3.35561E-07
 4.00000E+00 6.13581E-07
 4.20000E+00 1.01223E-06
 4.40000E+00 1.71358E-06
 4.60000E+00 2.80711E-06
 4.80000E+00 4.30818E-06
 5.00000E+00 6.80611E-06
 5.20000E+00 1.02205E-05
 5.40000E+00 1.53072E-05
 5.60000E+00 2.26777E-05
 5.80000E+00 3.22392E-05
 6.00000E+00 4.63669E-05
 6.20000E+00 6.49386E-05
 6.40000E+00 9.00171E-05
 6.60000E+00 1.25002E-04
 6.80000E+00 1.69002E-04
 7.00000E+00 2.28854E-04
 7.20000E+00 3.06961E-04
 7.40000E+00 4.08727E-04
 7.60000E+00 5.52881E-04
 7.80000E+00 7.35584E-04
 8.00000E+00 9.74283E-04
 8.50000E+00 1.97524E-03
 9.00000E+00 3.89102E-03
 9.50000E+00 7.39593E-03
 1.00000E+01 1.35825E-02
 1.05000E+01 2.39037E-02
 1.10000E+01 4.09903E-02
 1.15000E+01 6.59061E-02
 1.20000E+01 1.04792E-01
 1.25000E+01 1.59778E-01
 1.30000E+01 2.34354E-01
 1.35000E+01 3.32455E-01
 1.40000E+01 4.57237E-01
 1.45000E+01 6.12312E-01
 1.50000E+01 8.00605E-01
 1.60000E+01 1.28868E+00
 1.70000E+01 1.92813E+00
 1.80000E+01 2.81376E+00
 1.90000E+01 3.96049E+00
 2.00000E+01 5.33650E+00
 2.10000E+01 6.23076E+00
 2.20000E+01 6.78373E+00
 2.30000E+01 6.56825E+00
 2.40000E+01 5.51469E+00
 2.50000E+01 4.94414E+00
 2.60000E+01 4.46816E+00
 2.70000E+01 4.06816E+00
 2.80000E+01 3.66636E+00
 2.90000E+01 3.32518E+00
 3.00000E+01 3.04138E+00
 3.20000E+01 2.53073E+00
 3.40000E+01 2.26603E+00
 3.60000E+01 2.23802E+00
 3.80000E+01 2.37340E+00
 4.00000E+01 2.68292E+00
 4.20000E+01 3.03540E+00
 4.40000E+01 3.31852E+00
 4.60000E+01 3.52751E+00
 4.80000E+01 3.68064E+00
 5.00000E+01 3.82906E+00
 5.20000E+01 3.91188E+00
 5.40000E+01 4.04509E+00
 5.60000E+01 4.15636E+00
 5.80000E+01 4.27365E+00
 6.00000E+01 4.35323E+00
 6.50000E+01 4.51693E+00
 7.00000E+01 4.51027E+00
 7.50000E+01 4.49105E+00
 8.00000E+01 4.33084E+00
 9.00000E+01 4.08218E+00
 1.00000E+02 3.76540E+00
 1.10000E+02 3.51387E+00
 1.20000E+02 3.24348E+00
 1.30000E+02 3.08309E+00
 1.40000E+02 2.80828E+00
 1.50000E+02 2.59684E+00
 1.60000E+02 2.45077E+00
 1.80000E+02 2.13328E+00
 2.00000E+02 1.95561E+00
