# n + 132Xe: Production of 133Xe - Total
# Q-value    = 6.34071E+00 mass= 132.905910
# E-threshold= 0.00000E+00
# # energies =   121
#     E          xs
 1.00000E-11 2.51496E+04
 2.53000E-08 5.00000E+02
 1.00000E-06 7.95299E+01
 1.00000E-05 2.51496E+01
 1.00000E-04 7.95299E+00
 1.50000E-04 6.49359E+00
 2.00000E-04 1.43328E+01
 3.00000E-04 4.37478E+01
 6.00000E-04 2.94731E+02
 7.50000E-04 5.44671E+02
 1.00000E-03 4.44628E+02
 2.00000E-03 2.92811E+02
 3.00000E-03 2.37822E+02
 6.00000E-03 1.68838E+02
 1.00000E-02 1.28420E+02
 2.00000E-02 8.52868E+01
 3.00000E-02 6.71792E+01
 6.00000E-02 4.82185E+01
 1.00000E-01 4.08093E+01
 2.00000E-01 3.49013E+01
 3.00000E-01 3.39456E+01
 4.00000E-01 3.48405E+01
 5.00000E-01 3.66559E+01
 6.00000E-01 3.92364E+01
 7.00000E-01 3.02416E+01
 8.00000E-01 2.45443E+01
 9.00000E-01 2.36490E+01
 1.00000E+00 2.38687E+01
 1.20000E+00 2.57381E+01
 1.40000E+00 2.56719E+01
 1.60000E+00 2.17801E+01
 1.80000E+00 2.25754E+01
 2.00000E+00 2.22324E+01
 2.20000E+00 2.02263E+01
 2.40000E+00 1.89891E+01
 2.60000E+00 1.74784E+01
 2.80000E+00 1.63329E+01
 3.00000E+00 1.48111E+01
 3.20000E+00 1.30282E+01
 3.40000E+00 1.13281E+01
 3.60000E+00 9.85365E+00
 3.80000E+00 8.49213E+00
 4.00000E+00 7.38213E+00
 4.20000E+00 6.36916E+00
 4.40000E+00 5.55779E+00
 4.60000E+00 4.84036E+00
 4.80000E+00 4.22163E+00
 5.00000E+00 3.70947E+00
 5.20000E+00 3.26926E+00
 5.40000E+00 2.89219E+00
 5.60000E+00 2.57441E+00
 5.80000E+00 2.30413E+00
 6.00000E+00 2.08190E+00
 6.20000E+00 1.88218E+00
 6.40000E+00 1.71942E+00
 6.60000E+00 1.58898E+00
 6.80000E+00 1.45586E+00
 7.00000E+00 1.37831E+00
 7.20000E+00 1.29757E+00
 7.40000E+00 1.21369E+00
 7.60000E+00 1.18764E+00
 7.80000E+00 1.14715E+00
 8.00000E+00 1.15618E+00
 8.50000E+00 1.14882E+00
 9.00000E+00 1.18971E+00
 9.50000E+00 1.23846E+00
 1.00000E+01 1.28353E+00
 1.05000E+01 1.31380E+00
 1.10000E+01 1.33162E+00
 1.15000E+01 1.33783E+00
 1.20000E+01 1.33846E+00
 1.25000E+01 1.33024E+00
 1.30000E+01 1.31714E+00
 1.35000E+01 1.29067E+00
 1.40000E+01 1.25444E+00
 1.45000E+01 1.21236E+00
 1.50000E+01 1.14538E+00
 1.60000E+01 9.96439E-01
 1.70000E+01 8.34856E-01
 1.80000E+01 7.00425E-01
 1.90000E+01 5.92426E-01
 2.00000E+01 5.09204E-01
 2.10000E+01 4.46843E-01
 2.20000E+01 4.00858E-01
 2.30000E+01 3.63557E-01
 2.40000E+01 3.34814E-01
 2.50000E+01 3.12392E-01
 2.60000E+01 2.91930E-01
 2.70000E+01 2.76721E-01
 2.80000E+01 2.64868E-01
 2.90000E+01 2.52229E-01
 3.00000E+01 2.45571E-01
 3.20000E+01 2.28661E-01
 3.40000E+01 2.12001E-01
 3.60000E+01 2.01521E-01
 3.80000E+01 1.89921E-01
 4.00000E+01 1.81666E-01
 4.20000E+01 1.74000E-01
 4.40000E+01 1.67720E-01
 4.60000E+01 1.61394E-01
 4.80000E+01 1.55693E-01
 5.00000E+01 1.50797E-01
 5.20000E+01 1.45989E-01
 5.40000E+01 1.40582E-01
 5.60000E+01 1.34637E-01
 5.80000E+01 1.31294E-01
 6.00000E+01 1.29538E-01
 6.50000E+01 1.17470E-01
 7.00000E+01 1.06861E-01
 7.50000E+01 1.00350E-01
 8.00000E+01 9.90458E-02
 9.00000E+01 8.32640E-02
 1.00000E+02 6.67146E-02
 1.10000E+02 6.29166E-02
 1.20000E+02 6.04871E-02
 1.30000E+02 5.47858E-02
 1.40000E+02 4.71237E-02
 1.50000E+02 3.86428E-02
 1.60000E+02 3.00226E-02
 1.80000E+02 2.01754E-02
 2.00000E+02 1.52186E-02
