# n + 136Xe: Production of 136Xe - Total
# Q-value    =-1.31303E+00 mass= 135.907214
# E-threshold= 1.32277E+00
# # energies =   121
#     E          xs
 1.00000E-11 0.00000E+00
 2.53000E-08 0.00000E+00
 1.00000E-06 0.00000E+00
 1.00000E-05 0.00000E+00
 1.00000E-04 0.00000E+00
 2.00000E-04 0.00000E+00
 3.00000E-04 0.00000E+00
 6.00000E-04 0.00000E+00
 1.00000E-03 0.00000E+00
 2.00000E-03 0.00000E+00
 2.60000E-03 0.00000E+00
 3.00000E-03 0.00000E+00
 6.00000E-03 0.00000E+00
 1.00000E-02 0.00000E+00
 1.30000E-02 8.94580E-07
 2.00000E-02 8.33875E-07
 3.00000E-02 7.76782E-07
 6.00000E-02 6.51220E-07
 1.00000E-01 1.20469E-05
 2.00000E-01 1.00145E-04
 3.00000E-01 3.83313E-04
 4.00000E-01 9.41356E-04
 5.00000E-01 1.99028E-03
 6.00000E-01 4.19775E-03
 7.00000E-01 7.46243E-03
 8.00000E-01 1.24052E-02
 9.00000E-01 1.95854E-02
 1.00000E+00 2.89189E-02
 1.20000E+00 6.25246E-02
 1.40000E+00 3.02036E+02
 1.60000E+00 5.43455E+02
 1.80000E+00 7.46007E+02
 2.00000E+00 9.20103E+02
 2.20000E+00 1.09627E+03
 2.40000E+00 1.31491E+03
 2.60000E+00 1.54965E+03
 2.80000E+00 1.75498E+03
 3.00000E+00 1.91409E+03
 3.20000E+00 2.03469E+03
 3.40000E+00 2.12814E+03
 3.60000E+00 2.19047E+03
 3.80000E+00 2.23146E+03
 4.00000E+00 2.25633E+03
 4.20000E+00 2.27165E+03
 4.40000E+00 2.28369E+03
 4.60000E+00 2.28796E+03
 4.80000E+00 2.28447E+03
 5.00000E+00 2.27442E+03
 5.20000E+00 2.25953E+03
 5.40000E+00 2.24173E+03
 5.60000E+00 2.22286E+03
 5.80000E+00 2.20440E+03
 6.00000E+00 2.18744E+03
 6.20000E+00 2.17266E+03
 6.40000E+00 2.16043E+03
 6.60000E+00 2.15081E+03
 6.80000E+00 2.14370E+03
 7.00000E+00 2.13884E+03
 7.20000E+00 2.13589E+03
 7.40000E+00 2.13440E+03
 7.60000E+00 2.13400E+03
 7.80000E+00 2.13425E+03
 8.00000E+00 2.13483E+03
 8.50000E+00 2.07214E+03
 9.00000E+00 1.85758E+03
 9.50000E+00 1.54362E+03
 1.00000E+01 1.22147E+03
 1.05000E+01 9.54414E+02
 1.10000E+01 7.51352E+02
 1.15000E+01 6.08800E+02
 1.20000E+01 5.01637E+02
 1.25000E+01 4.24976E+02
 1.30000E+01 3.70206E+02
 1.35000E+01 3.29357E+02
 1.40000E+01 3.02194E+02
 1.45000E+01 2.82749E+02
 1.50000E+01 2.68393E+02
 1.60000E+01 2.49859E+02
 1.70000E+01 2.35332E+02
 1.80000E+01 2.23888E+02
 1.90000E+01 2.14024E+02
 2.00000E+01 2.07227E+02
 2.10000E+01 1.98438E+02
 2.20000E+01 1.90727E+02
 2.30000E+01 1.84644E+02
 2.40000E+01 1.77789E+02
 2.50000E+01 1.70758E+02
 2.60000E+01 1.65405E+02
 2.70000E+01 1.60475E+02
 2.80000E+01 1.55432E+02
 2.90000E+01 1.51370E+02
 3.00000E+01 1.45865E+02
 3.20000E+01 1.37372E+02
 3.40000E+01 1.28716E+02
 3.60000E+01 1.21211E+02
 3.80000E+01 1.14977E+02
 4.00000E+01 1.08455E+02
 4.20000E+01 1.02529E+02
 4.40000E+01 9.71753E+01
 4.60000E+01 9.01434E+01
 4.80000E+01 8.56211E+01
 5.00000E+01 8.18278E+01
 5.20000E+01 7.75848E+01
 5.40000E+01 7.40731E+01
 5.60000E+01 7.06602E+01
 5.80000E+01 6.75570E+01
 6.00000E+01 6.43133E+01
 6.50000E+01 5.77584E+01
 7.00000E+01 5.15871E+01
 7.50000E+01 4.63790E+01
 8.00000E+01 4.18634E+01
 9.00000E+01 3.40080E+01
 1.00000E+02 2.80021E+01
 1.10000E+02 2.30130E+01
 1.20000E+02 1.92103E+01
 1.30000E+02 1.60953E+01
 1.40000E+02 1.34703E+01
 1.50000E+02 1.14743E+01
 1.60000E+02 9.89755E+00
 1.80000E+02 7.57677E+00
 2.00000E+02 6.14157E+00
